feature	effect_mean_diff	std_effect	p_value	p_adj_bh	direction
f22865	2.0912858792144107e-05	0.0427475110680888	0.000412715869882	0.0433457487958122	up
f29511	1.8232266706036173e-05	0.2102357502752468	0.0004125101443566	0.0433457487958122	up
f31868	2.6358685205195796e-05	0.2056044980603946	0.0004124749539645	0.0433457487958122	up
f9262	5.4897400186746374e-06	0.2651317621646682	0.0004193598463645	0.0437630046040536	up
f20787	2.194735519879032e-06	0.1512052532192951	0.0004188198954845	0.0437630046040536	up
f24656	3.354512553414679e-05	0.2073696772339072	0.000421886018863	0.0438868605273166	up
f12490	7.248996989801526e-07	0.015731672909291	0.0004242739050879	0.0439955927908964	up
f31750	2.3375669326924257e-05	0.0719710911203661	0.0004278880262081	0.0441350101014276	up
f14640	0.0002843341624247	0.1726657757458149	0.0004283121707841	0.0441350101014276	up
f7363	2.481336352502694e-06	0.248397123775762	0.0004343028529672	0.0446120247210978	up
f31201	1.1608292648816131e-05	0.1561306315689624	0.0004364745094783	0.0446949897705873	up
f21785	1.8739898587227804e-07	0.0044379977842376	0.0004398270470616	0.0448979834209211	up
f28977	5.746084481143043e-05	0.0380418606447623	0.0004453588260814	0.0453214845125329	up
f31917	9.823861484619556e-06	0.1893963017786024	0.0004472599667028	0.0453740389749821	up
f17576	4.095273076200101e-05	0.2281855734823485	0.0004492116927247	0.0454313850222315	up
f31925	2.686754379828926e-05	0.2033580178273237	0.0004545662841395	0.0458314707651815	up
f11196	3.242296756070573e-06	0.3032981923022218	0.0004622873670791	0.0461451584682243	up
f13534	5.006928940929356e-07	0.0208761023038063	0.0004592006424884	0.0461451584682243	up
f20244	2.895214474847307e-06	0.101186096190672	0.000461690697781	0.0461451584682243	up
f23203	2.0215237917000197e-05	0.1455410596114292	0.000463310459474	0.0461451584682243	up
f14094	3.7975875893607734e-06	0.199622167275256	0.0004650099276873	0.0461740766983601	up
f7448	3.757802708605595e-06	0.1587534175908962	0.0004713227563162	0.0466595289394879	up
f5608	4.599569651873025e-06	0.1815719386780675	0.0004777314569126	0.0470756547435522	up
f11516	1.0146220211026957e-06	0.0531757148643623	0.0004783994454834	0.0470756547435522	up
f28514	9.158929135992369e-06	0.3261469470471027	0.0004839694090656	0.0472833782537596	up
f11669	8.612111053298577e-05	0.1619079140661314	0.0004848393277973	0.0472833782537596	up
f2331	0.0001448281535722	0.2772856142996094	0.000484158616305	0.0472833782537596	up
f24788	6.277117561694467e-06	0.0866754571125398	0.0004863948780685	0.0472943245238907	up
f9204	0.0002967549725435	0.2483599029927381	0.000492582178429	0.047396430069928	up
f13914	2.2839031371404416e-06	0.1264763890035399	0.0004951588900977	0.047396430069928	up
f18892	8.609995740698651e-05	0.2582655191103766	0.0004927989256966	0.047396430069928	up
f20911	1.60202271581511e-06	0.1064453525186694	0.0004967964804926	0.047396430069928	up
f27328	1.7988620089454344e-05	0.1877318150984217	0.0004901350891828	0.047396430069928	up
f31103	2.7027057360101028e-05	0.1968102006005262	0.0004975699445817	0.047396430069928	up
f31876	2.692842198484869e-05	0.2572533707221574	0.000494351850395	0.047396430069928	up
f18459	0.0002763471666439	0.2841215526620082	0.0005018010459226	0.0475231695745494	up
f26395	0.0039090394452214	0.3505735618605515	0.0005010267058659	0.0475231695745494	up
f10303	4.692598125984659e-06	0.2138567635786771	0.00051108985201	0.0479867973371539	up
f21672	4.202530115435366e-06	0.2726481032159888	0.0005106257136294	0.0479867973371539	up
f31540	1.2313796141825152e-05	0.2380357863970666	0.0005105441900476	0.0479867973371539	up
f17283	9.931697895808612e-07	0.0663449098921647	0.000513132540135	0.0480409345004114	up
f1252	0.0001516020132858	0.2189527425117879	0.0005158916872005	0.048161649020482	up
f4008	-0.0004866958035145	-0.3333242720323356	0.0005190735325098	0.0483210270263757	down
f15741	1.5617869939887896e-07	0.0589970440738897	0.0005215302887264	0.048412194053791	up
f23105	6.06879007864336e-06	0.2174111851167373	0.0005256555573181	0.048657291814123	up
f23930	1.8204115072876447e-05	0.2745400873174977	0.0005294782267843	0.0488730775641371	up
f17823	4.495430909628339e-05	0.2000234632963496	0.0005317784796138	0.048947520280857	up
f8619	8.383458697062451e-05	0.1972047965070132	0.000533705379852	0.0489872769943775	up
f4745	1.436805707999156e-05	0.2158100005108053	0.0005382945891689	0.0489967697163605	up
f16167	3.5145793954143297e-06	0.1842974012552376	0.0005356204349878	0.0489967697163605	up
f26635	1.206817948332173e-05	0.1943862013801331	0.0005382702019372	0.0489967697163605	up
f21372	3.3549946601851844e-07	0.0562922365588184	0.0005444392882748	0.0494187994409664	up
f17673	9.324388312961676e-06	0.2115695682438904	0.0005500358807238	0.0497888832584533	up
f10896	3.279219964679214e-05	0.0897049372609267	0.0005624540588628	0.0504554713234528	up
f12143	7.583231606986373e-06	0.2242376528267988	0.0005635590363886	0.0504554713234528	up
f17932	9.842010509601097e-06	0.1051437045550841	0.0005608120517531	0.0504554713234528	up
f27106	4.5195312850410106e-07	0.0177677603548823	0.0005622778598978	0.0504554713234528	up
f13335	8.020619714443456e-06	0.2528673818917281	0.0005663661334951	0.0505686252380653	up
f31609	8.40375604457222e-06	0.2481570538210381	0.0005689404954005	0.0506604406339245	up
f2084	1.3600870342997951e-06	0.1182308793765403	0.0005717783783835	0.0507751596283782	up
f8921	1.50790500047151e-05	0.3289203667337992	0.0005752309485386	0.0508063819992266	up
f12289	4.2941847859765406e-06	0.0941029271177654	0.0005749948981718	0.0508063819992266	up
f2647	1.5528589028690475e-06	0.0938717161830894	0.0005816647583293	0.0510991710480847	up
f32142	1.4578049318515695e-05	0.2746609298133164	0.0005806466227792	0.0510991710480847	up
f18838	4.959669326126459e-06	0.113475710857617	0.000584935134291	0.0511124119478678	up
f20359	6.685955349894356e-07	0.0087981588314285	0.0005836761952984	0.0511124119478678	up
f23507	-7.056037543407003e-07	-0.0194353009323679	0.0005887656834937	0.0513103029700111	down
f30691	5.38518873963767e-05	0.1045730917028316	0.0005986024902304	0.0520291946946222	up
f16694	7.245313900057227e-07	0.0832813884176759	0.0006004173991959	0.0520488818435276	up
f2388	5.626613983622519e-06	0.2057425644197628	0.0006035953717585	0.0521191924326016	up
f6166	6.068186550692189e-06	0.1553743970718929	0.000604409580212	0.0521191924326016	up
f21786	0.0001287867374776	0.3101307885625831	0.0006078770646633	0.0522806185167683	up
f21361	1.5469809324713425e-05	0.150674356054528	0.0006200606389915	0.052658369990896	up
f8789	3.4581330082801285e-06	0.1767695109306221	0.0006233059180278	0.052658369990896	up
f8173	4.079804397406406e-06	0.2850948412299293	0.0006235182970113	0.052658369990896	up
f8165	4.353782678663265e-07	0.1536394908009307	0.0006192286256061	0.052658369990896	up
f5932	1.541558150529454e-05	0.3004771413962776	0.0006186484488371	0.052658369990896	up
f4527	0.0001194324968455	0.2308109006556687	0.0006221927471678	0.052658369990896	up
f851	-0.0007504847196396	-0.3601554578969602	0.0006190895818585	0.052658369990896	down
f1155	9.97312043182319e-07	0.224522396241742	0.0006296941611628	0.0530432346349219	up
f18628	5.301675028022146e-06	0.1984464270477668	0.0006339978966769	0.0532688284059269	up
f18777	3.313306266136351e-05	0.2266755606119133	0.0006464840095869	0.0538473538371335	up
f24803	6.768843100871891e-06	0.269554432114984	0.0006466527385904	0.0538473538371335	up
f26109	2.835278068232583e-06	0.2401468844544612	0.0006474565860544	0.0538473538371335	up
f26708	3.0111050164123295e-06	0.0934544257904479	0.0006441843467297	0.0538473538371335	up
f20439	6.762970335330465e-06	0.2021165907325179	0.0006522132718647	0.054105631626488	up
f2579	5.196002193770255e-07	0.1697334357366784	0.0006656383580561	0.054757516469725	up
f3517	3.911339959813631e-06	0.109661670513882	0.0006667556479315	0.054757516469725	up
f6987	1.6884480501175858e-06	0.1479546716211585	0.0006627950053846	0.054757516469725	up
f21473	1.0267939028381078e-05	0.0648038303037165	0.0006666880541698	0.054757516469725	up
f22054	0.0001178010633011	0.1619849847521901	0.0006685412589156	0.054766899930367	up
f5938	9.653900846387844e-06	0.2325612661338352	0.0006756641336966	0.055075030679038	up
f4352	4.844175960897701e-06	0.2047873234053183	0.0006753036055017	0.055075030679038	up
f949	5.4991896235151213e-05	0.2047270858880761	0.0006779861619557	0.0551271725929714	up
f14819	5.942812106695783e-06	0.1238855618306906	0.0006862005750663	0.055656981296471	up
f4777	-0.0001269297552025	-0.291163337485912	0.0006883094386883	0.0556901819430595	down
f18491	2.372648759774165e-06	0.2514672148374801	0.0006905837391519	0.055736571341211	up
f27608	2.217259821736661e-05	0.3257145144723999	0.0006925237673429	0.0557558201677987	up
f25388	1.6285961190078523e-05	0.1968772594525613	0.000695728110658	0.0558765164952024	up
f8804	9.299541361542652e-07	0.050398050075079	0.000704761839156	0.0560837364405379	up
f11255	4.506159941229271e-06	0.2435069655763928	0.0007068659408551	0.0560837364405379	up
f18930	7.042900346277747e-06	0.19302809312365	0.0007050998291578	0.0560837364405379	up
f21103	3.837000367639121e-06	0.2858085464109737	0.0007050393309897	0.0560837364405379	up
f26352	2.4826924745866563e-06	0.0412722199375184	0.0007056563325536	0.0560837364405379	up
f17955	8.39253705344163e-05	0.2101054344734726	0.000713777210084	0.0564952937681974	up
f7493	2.999460899445694e-06	0.0894338782140003	0.0007235290326477	0.0571291550404822	up
f15267	5.634716499116621e-05	0.2336033276448008	0.0007312178421662	0.0573143525988769	up
f10986	6.824896603575325e-06	0.2532161755466826	0.0007328709026772	0.0573143525988769	up
f109	1.2235177840921098e-05	0.2544021356080337	0.0007314312284636	0.0573143525988769	up
f1620	9.82006036792882e-07	0.0236089299921815	0.0007313122949761	0.0573143525988769	up
f9534	3.4988695497304436e-06	0.1648934758909721	0.0007361773886753	0.0574358587431285	up
f1977	0.0001527267293786	0.2768017792280676	0.0007445290908946	0.0578490954178316	up
f13657	0.0021385419443249	0.234382875922372	0.0007467702441938	0.0578490954178316	up
f17516	1.7574554804014042e-06	0.1734134492154518	0.000746678479212	0.0578490954178316	up
f18437	2.5886522362270627e-06	0.1106842657785311	0.000760012675605	0.0586030689692457	up
f19978	8.337947914333199e-05	0.3107806138867963	0.0007600800876443	0.0586030689692457	up
f3544	1.3906190732086545e-05	0.078191374918295	0.0007671749101454	0.0590112381587934	up
f1447	4.8465040163137015e-06	0.393041073965282	0.0007690947680662	0.0590203685245819	up
f6533	9.6240086677426e-06	0.1153716507972199	0.0007777371964831	0.0595441412485047	up
f5212	2.170568590190669e-05	0.0791808644790907	0.0007841098319937	0.0598921001742883	up
f20148	5.803680800454458e-06	0.0773021527912744	0.0007871532793452	0.0599847410641483	up
f6935	1.9708635227289052e-05	0.1960658814342594	0.0007995896147904	0.0607910730799405	up
f4659	9.645709506003188e-07	0.0364429759548286	0.0008026911691501	0.0608180084804204	up
f71	-7.842631626408546e-05	-0.2923253973774999	0.0008036559348151	0.0608180084804204	down
f19213	2.4100194095808548e-06	0.2893486457698499	0.0008071962489276	0.0609451766932287	up
f8621	1.26921605442476e-06	0.255217055505363	0.0008157703737303	0.0613100082715523	up
f35	2.2516000533869372e-05	0.2209441887725657	0.0008153616742529	0.0613100082715523	up
f9783	-1.386299537080049e-05	-0.1004151655704155	0.0008249378261615	0.0618571228550629	down
f14790	1.831249576571281e-05	0.1589406021724862	0.0008280775478313	0.0619507878706369	up
f11217	0.0001056514081574	0.3046787817426171	0.0008304775687744	0.0619888131517121	up
f12735	3.556652422048501e-06	0.0717339620672498	0.0008382011988139	0.0622933635700105	up
f20979	4.415402650920441e-06	0.0819126445701731	0.0008383597819328	0.0622933635700105	up
f22576	1.2474824618038835e-05	0.2390428488490914	0.0008403466258401	0.062299724514771	up
f9065	-7.44959691473923e-07	-0.0148869552675847	0.000845179150563	0.0625165471910838	down
f24993	7.70269075565011e-06	0.2080033545843843	0.0008507065807934	0.0627836784672033	up
f20127	8.432165519479895e-06	0.171005558022698	0.0008545538002093	0.0627847957965445	up
f24278	1.4060633369808783e-05	0.3192300226522573	0.00085387606787	0.0627847957965445	up
f22462	4.310658991016681e-06	0.1853194253370939	0.0008604485419433	0.0630764604527961	up
f10399	4.663168946717633e-05	0.2507894347246208	0.0008645273270919	0.0631475714929214	up
f15766	2.1326018151739845e-05	0.249055797466198	0.0008671999258976	0.0631475714929214	up
f26959	-5.127875774633139e-07	-0.0170594831236152	0.0008661803631652	0.0631475714929214	down
f31807	5.017639778998273e-06	0.1512242164784213	0.0008701793678473	0.0632240299902937	up
f3100	1.6616530519968364e-06	0.2861157268958886	0.0008771497424346	0.0635894751329644	up
f5472	3.85552864499914e-05	0.1064704117021412	0.000882959329074	0.0638693406072835	up
f19484	1.036462032061536e-06	0.0243318998508361	0.0008917094680447	0.0643602111209005	up
f13504	8.187050829292274e-06	0.2860962660711731	0.0008980821135978	0.0644400676310891	up
f15123	1.9842632391373624e-06	0.0534017765022909	0.0009019434634947	0.0644400676310891	up
f21641	7.328822068302543e-06	0.17903487778633	0.0009026486524252	0.0644400676310891	up
f30971	6.849933319244883e-06	0.0869225642833119	0.0008991116358294	0.0644400676310891	up
f31178	6.691179223707875e-07	0.0125915376324674	0.0009008252427512	0.0644400676310891	up
f31545	2.1150868888071273e-06	0.069127690513129	0.0009053769200316	0.0644943280773851	up
f31719	4.790955623320769e-06	0.0966405693671596	0.0009192547244452	0.0651994346550267	up
f32604	3.41886456044449e-06	0.1880501467034138	0.0009177722027155	0.0651994346550267	up
f16171	1.7938046457857127e-06	0.0580554817562026	0.0009254598652018	0.0653566139287358	up
f27111	2.1618060971377417e-05	0.304477295863205	0.0009238717162264	0.0653566139287358	up
f8805	7.706386175414082e-06	0.2713537236207081	0.0009317916428112	0.06558402854043	up
f31914	9.269567886803997e-06	0.225669369264197	0.0009326830230664	0.06558402854043	up
f15748	2.896673413488315e-06	0.1231990929118867	0.0009403585209074	0.0659821584862838	up
f25559	6.713280166877667e-06	0.137968902654085	0.0009455193072685	0.0662025142320006	up
f17961	0.0003621656699106	0.2713524525378387	0.000950511556045	0.0663022844961578	up
f6881	3.954636733396911e-06	0.1134545675372149	0.0009509910190794	0.0663022844961578	up
f2790	5.3290536934582634e-06	0.1343246240240913	0.0009535740834705	0.0663412220109641	up
f24545	3.0498885862471067e-06	0.1072322812861878	0.0009665396491225	0.067100786488235	up
f29443	1.4892399121890776e-07	0.007250924366844	0.0009694429354288	0.0671600551969007	up
f1744	0.000296225611004	0.2565357008661671	0.0009789601124894	0.0674095026765106	up
f4194	1.2047515556332656e-06	0.2125430033758108	0.0009792151878057	0.0674095026765106	up
f27290	0.0003712594768148	0.1744178792665175	0.0009775191624324	0.0674095026765106	up
f3359	4.082284212927334e-07	0.1366324199869817	0.0009895275026173	0.0675337129982808	up
f4509	5.664478867402067e-06	0.1292228113917273	0.0009855408156381	0.0675337129982808	up
f8868	2.386288746492937e-06	0.2745059704375555	0.0009933853047232	0.0675337129982808	up
f14990	3.851564004435204e-06	0.1135703059264975	0.0009852360250728	0.0675337129982808	up
f19956	4.883486144535709e-08	0.0013515723484339	0.0009891118620724	0.0675337129982808	up
f31578	4.431023120559984e-06	0.155998048869419	0.0009915798707202	0.0675337129982808	up
f2463	4.1358927952387605e-05	0.2341688939526767	0.0010007294222885	0.0678921360446201	up
f18179	5.301471596794727e-06	0.1506729563056999	0.0010057376130529	0.0679505362979769	up
f22023	2.7815308239951266e-06	0.1727572383518777	0.0010050191926895	0.0679505362979769	up
f32553	9.01527465066465e-06	0.154760844280186	0.0010093905972276	0.0680570187036097	up
f16388	1.656719501625048e-06	0.1005191784248232	0.0010231064179116	0.0687578309082612	up
f32127	-7.991105412656906e-07	-0.023336178976691	0.0010239813685068	0.0687578309082612	down
f22288	4.750312199030305e-05	0.2303339742260191	0.0010291382497148	0.0689627856168818	up
f15421	1.8833089743566233e-06	0.1182954618841688	0.0010348139344899	0.0692015979701378	up
f5804	5.80373438060633e-06	0.2750476659559719	0.001036987377699	0.0692057075202467	up
f31612	2.5832145183812826e-06	0.2318606758197292	0.0010408907228036	0.0693250146439608	up
f13138	7.708486660703784e-06	0.1912643162638057	0.0010515284332699	0.0698914476701641	up
f7309	0.0003167605317703	0.2126751643784478	0.0010597563265809	0.0702957394927209	up
f6264	6.933360980838187e-05	0.2705407447750108	0.001070631253343	0.0706121166768831	up
f14851	2.90461499025696e-06	0.1294422348063627	0.0010709906612674	0.0706121166768831	up
f23844	4.465420556698518e-06	0.1631233698113103	0.0010673082113982	0.0706121166768831	up
f1599	8.291997546621133e-06	0.1023042169817014	0.0010776207426705	0.0709065793088895	up
f14558	7.524533147261536e-06	0.2801956421171958	0.001089086959463	0.0715174378510747	up
f19258	1.775493957211438e-06	0.0748170606655236	0.0011044455469161	0.0723809433626976	up
f23260	1.0482765384949744e-05	0.1683814357644014	0.0011134822567671	0.0728275181432064	up
f6350	1.011920047312742e-05	0.2020372737478965	0.0011245606231162	0.073405582665881	up
f18360	4.615929055944434e-06	0.1951911969492321	0.001127915121884	0.0734781763695765	up
f21799	5.520967712072889e-06	0.0477385436037981	0.0011321530646415	0.0736079198852651	up
