feature	std_effect	effect_mean_diff	p_value	p_adj_bh	direction
f2724	0.0	0.0	1.0	1.0	up
f2723	0.14879933130243056	3.262932981670019e-06	0.2078452106941544	1.0	up
f2722	0.0	0.0	1.0	1.0	up
f2720	0.0	0.0	1.0	1.0	up
f2719	0.0	0.0	1.0	1.0	up
f2718	0.0	0.0	1.0	1.0	up
f2717	0.0	0.0	1.0	1.0	up
f2716	-0.04756585144463119	-5.179036414119764e-06	0.6257757023606555	1.0	down
f2743	0.0	0.0	1.0	1.0	up
f2776	0.0	0.0	1.0	1.0	up
f2744	-0.05289229802514479	-1.9022671040147544e-08	0.5291570867513564	1.0	down
f2746	0.0	0.0	1.0	1.0	up
f2774	0.05194763621239499	7.85234442446381e-08	0.6367902281472657	1.0	up
f2773	0.0	0.0	1.0	1.0	up
f2772	0.006168138326278929	4.1486384361633095e-08	0.8862514282053598	1.0	up
f2771	0.0	0.0	1.0	1.0	up
f2770	0.0	0.0	1.0	1.0	up
f2769	0.0	0.0	1.0	1.0	up
f2768	-0.19223294923554118	-1.3029550304054282e-05	0.1848047433560334	1.0	down
f2767	0.0	0.0	1.0	1.0	up
f2766	0.0	0.0	1.0	1.0	up
f2765	0.0	0.0	1.0	1.0	up
f2764	0.0	0.0	1.0	1.0	up
f2763	0.0	0.0	1.0	1.0	up
f2762	0.10299272632808684	5.164649182916037e-06	0.2142458254371557	1.0	up
f2761	0.0	0.0	1.0	1.0	up
f2760	0.0	0.0	1.0	1.0	up
f2759	-0.10335895553486095	-2.4127428801875793e-05	0.7520279372414872	1.0	down
f2758	0.0	0.0	1.0	1.0	up
f2756	0.0	0.0	1.0	1.0	up
f2752	0.0	0.0	1.0	1.0	up
f2751	0.0	0.0	1.0	1.0	up
f2750	0.0	0.0	1.0	1.0	up
f2749	0.0	0.0	1.0	1.0	up
f2747	0.0	0.0	1.0	1.0	up
f2745	0.0	0.0	1.0	1.0	up
f16391	0.0	0.0	1.0	1.0	up
f8206	0.0	0.0	1.0	1.0	up
f8208	0.060674750723210845	1.2281752322451211e-05	0.6017132726627484	1.0	up
f13630	0.0	0.0	1.0	1.0	up
f13629	-0.051398978213476304	-4.957541023031808e-08	0.7159756029361365	1.0	down
f13628	0.0	0.0	1.0	1.0	up
f13627	0.0	0.0	1.0	1.0	up
f13624	0.0	0.0	1.0	1.0	up
f13623	0.0	0.0	1.0	1.0	up
f13622	0.0	0.0	1.0	1.0	up
f13621	0.0722879321261238	1.064553787728073e-06	0.2047125136748874	1.0	up
f13619	0.0	0.0	1.0	1.0	up
f13617	0.0	0.0	1.0	1.0	up
f13631	0.06993698211061908	6.4526611822657286e-09	0.5020293934765301	1.0	up
f13616	0.0	0.0	1.0	1.0	up
f13614	0.0	0.0	1.0	1.0	up
f13613	0.0	0.0	1.0	1.0	up
f13612	0.0	0.0	1.0	1.0	up
f13611	0.034455018691148386	7.121807466319296e-06	0.6264215079739995	1.0	up
f13610	-0.015460388147519714	-3.4761560527840634e-08	0.1793490551297486	1.0	down
f13609	-0.08542455745546	-1.726356549625052e-06	0.696410311128705	1.0	down
f13608	0.0	0.0	1.0	1.0	up
f13607	0.0	0.0	1.0	1.0	up
f13605	0.0	0.0	1.0	1.0	up
f13604	0.0	0.0	1.0	1.0	up
f13615	0.0	0.0	1.0	1.0	up
f13632	-0.052892298025144883	-1.0138755897060037e-08	0.5291570867513564	1.0	down
f13633	0.0	0.0	1.0	1.0	up
f13635	-0.12542632031272696	-6.307929870672524e-07	0.7254387603959646	1.0	down
f13667	-0.07226532866084333	-1.0926721297437324e-05	0.3006780692945249	1.0	down
f13666	0.03385129079125512	2.2323787561617793e-07	0.9073069534072178	1.0	up
f13665	0.06378338808722955	7.114794178050943e-05	0.3744862622604183	1.0	up
f13664	0.11360128485020464	3.398291592020541e-07	0.8860968177988524	1.0	up
f13663	0.0	0.0	1.0	1.0	up
f13659	0.0	0.0	1.0	1.0	up
f13658	0.0	0.0	1.0	1.0	up
f13656	0.0	0.0	1.0	1.0	up
f13655	-0.11561409808437967	-7.170044591475744e-08	0.3470375836875743	1.0	down
f13654	-0.0599091378450238	-7.899891525084968e-07	0.3776895413431735	1.0	down
f13652	0.013622133937526397	1.4080082473810762e-07	0.5962218442806553	1.0	up
f13651	0.0	0.0	1.0	1.0	up
f13649	0.0	0.0	1.0	1.0	up
f13646	0.0	0.0	1.0	1.0	up
f13645	0.07476854607008308	9.606912342860596e-06	0.2098764224032566	1.0	up
f13644	0.0	0.0	1.0	1.0	up
f13643	0.0	0.0	1.0	1.0	up
f13642	-0.029550164741215978	-3.520102445691009e-07	0.2357903179091288	1.0	down
f13641	0.0	0.0	1.0	1.0	up
f13640	0.0	0.0	1.0	1.0	up
f13638	-0.05289229802514512	-1.83439624379389e-08	0.5291570867513564	1.0	down
f13637	0.0	0.0	1.0	1.0	up
f13636	0.030069203143225223	1.1891889880644157e-07	0.6238488007331114	1.0	up
f13603	0.0	0.0	1.0	1.0	up
f13602	0.0	0.0	1.0	1.0	up
f13601	0.0	0.0	1.0	1.0	up
f13600	0.0	0.0	1.0	1.0	up
f13565	0.0	0.0	1.0	1.0	up
f13564	0.0	0.0	1.0	1.0	up
f13562	0.0	0.0	1.0	1.0	up
f13561	-0.09934916811175201	-1.8216325515822971e-06	0.2431071121017706	1.0	down
f13559	0.0	0.0	1.0	1.0	up
f13558	0.0	0.0	1.0	1.0	up
f13557	0.0	0.0	1.0	1.0	up
f13556	0.0	0.0	1.0	1.0	up
f13555	0.0	0.0	1.0	1.0	up
f13554	0.0	0.0	1.0	1.0	up
f13552	-0.03373705322256373	-1.1076668306486682e-06	0.363898096453621	1.0	down
f13551	0.0	0.0	1.0	1.0	up
f13548	0.0	0.0	1.0	1.0	up
f13547	-0.127494461903927	-2.395594274275937e-07	0.8534927444702135	1.0	down
f13546	0.0	0.0	1.0	1.0	up
f13545	-0.07074402489289709	-2.157065380743006e-06	0.2466636944118668	1.0	down
f13544	-0.023751120765822496	-2.1331111383915413e-08	0.3615851051036501	1.0	down
f13543	0.026795745587845837	2.7090429284726278e-08	0.3108058899307744	1.0	up
f13542	0.0	0.0	1.0	1.0	up
f13541	0.0	0.0	1.0	1.0	up
f13540	0.0	0.0	1.0	1.0	up
f13538	0.0	0.0	1.0	1.0	up
f13537	0.0	0.0	1.0	1.0	up
f13566	0.0	0.0	1.0	1.0	up
f13668	0.0	0.0	1.0	1.0	up
f13568	0.0	0.0	1.0	1.0	up
f13570	0.0	0.0	1.0	1.0	up
f13599	0.0	0.0	1.0	1.0	up
f13598	0.0	0.0	1.0	1.0	up
f13596	-0.05154391232232348	-3.2058331817097497e-07	0.3633954762457207	1.0	down
f13595	0.0	0.0	1.0	1.0	up
f13594	0.0	0.0	1.0	1.0	up
f13592	-0.008236815837532078	-2.248495638923487e-07	0.9378996666193852	1.0	down
f13591	0.052892298025146105	4.103887476958334e-09	0.5291570867513564	1.0	up
f13589	0.0	0.0	1.0	1.0	up
f13588	-0.06426895572304125	-2.208952355431393e-08	0.3719487076201998	1.0	down
f13587	-0.21659452878013338	-6.0800814699177865e-06	0.7809661952182818	1.0	down
f13586	0.0	0.0	1.0	1.0	up
f13584	-0.18523632753428265	-1.312334528483916e-05	0.52011590770739	1.0	down
f13583	0.0	0.0	1.0	1.0	up
f13582	0.0	0.0	1.0	1.0	up
f13581	0.0	0.0	1.0	1.0	up
f13580	0.0	0.0	1.0	1.0	up
f13579	0.0	0.0	1.0	1.0	up
f13578	0.0	0.0	1.0	1.0	up
f13577	0.04913717457349726	1.3311105158209105e-07	0.6367270014888753	1.0	up
f13574	0.0	0.0	1.0	1.0	up
f13573	-0.14279434236544467	-1.3499908745870924e-06	0.2820423751983103	1.0	down
f13572	0.0	0.0	1.0	1.0	up
f13571	0.0	0.0	1.0	1.0	up
f13569	0.0	0.0	1.0	1.0	up
f13536	0.08723913045014796	1.8546129285823554e-07	0.7924373426321282	1.0	up
f13669	0.0	0.0	1.0	1.0	up
f13671	0.0	0.0	1.0	1.0	up
f13760	0.0	0.0	1.0	1.0	up
f13759	0.0	0.0	1.0	1.0	up
f13758	-0.01854057650486297	-1.2568502552312568e-07	0.9484651803462968	1.0	down
f13756	0.0	0.0	1.0	1.0	up
f13755	0.0	0.0	1.0	1.0	up
f13754	-0.04178117927135761	-1.1204481779714114e-08	0.7799391363085534	1.0	down
f13753	0.0	0.0	1.0	1.0	up
f13752	0.0	0.0	1.0	1.0	up
f13751	-0.14318615134645632	-0.0001289070608145	0.4104245267837253	1.0	down
f13749	0.0	0.0	1.0	1.0	up
f13761	0.0	0.0	1.0	1.0	up
f13748	0.0	0.0	1.0	1.0	up
f13746	0.0	0.0	1.0	1.0	up
f13744	0.0	0.0	1.0	1.0	up
f13741	-0.15746757896706917	-7.812583626218838e-07	0.2559436494233587	1.0	down
f13740	-0.018857184101652682	-9.886159386951477e-08	0.4302689886862869	1.0	down
f13739	0.16096418893571873	5.0013270083582034e-08	0.2559436494233587	1.0	up
f13738	0.0	0.0	1.0	1.0	up
f13737	0.0	0.0	1.0	1.0	up
f13736	0.0	0.0	1.0	1.0	up
f13735	0.0	0.0	1.0	1.0	up
f13734	-0.010236499020922694	-1.09999229607638e-07	0.1646272262495599	1.0	down
f13747	0.0	0.0	1.0	1.0	up
f13762	0.0	0.0	1.0	1.0	up
f13763	0.0	0.0	1.0	1.0	up
f13764	0.0	0.0	1.0	1.0	up
f13793	0.0	0.0	1.0	1.0	up
f13792	-0.030361239686167475	-1.750541196088307e-07	0.8230635912075741	1.0	down
f13791	-0.052892298025144766	-9.73865098785609e-10	0.5291570867513564	1.0	down
f13790	-0.028413759459871946	-2.5238523376174273e-05	0.4355672446128869	1.0	down
f13789	0.10188363890801579	5.613972898572683e-07	0.190169485390355	1.0	up
f13788	-0.0009197539328371089	-4.1771680116653314e-08	0.1906286603928211	1.0	down
f13787	0.0	0.0	1.0	1.0	up
f13785	0.0	0.0	1.0	1.0	up
f13784	-0.006220485563099101	-2.819017754518425e-07	0.3322539784231673	1.0	down
f13783	0.0	0.0	1.0	1.0	up
f13782	0.0	0.0	1.0	1.0	up
f13780	-0.02368012399925702	-8.991230806714156e-07	0.5556820924932804	1.0	down
f13778	0.0482267138072264	7.728648779448122e-08	1.0	1.0	up
f13777	0.0	0.0	1.0	1.0	up
f13776	0.0	0.0	1.0	1.0	up
f13775	0.0	0.0	1.0	1.0	up
f13774	0.0	0.0	1.0	1.0	up
f13773	0.0	0.0	1.0	1.0	up
f13772	0.0	0.0	1.0	1.0	up
f13771	0.06879860544701608	1.0514890527701937e-07	0.2826735618541741	1.0	up
f13769	0.0	0.0	1.0	1.0	up
f13766	0.0	0.0	1.0	1.0	up
f13765	0.0	0.0	1.0	1.0	up
f13733	0.07823130562550076	1.246473184437491e-07	0.903502880463122	1.0	up
f13732	0.0	0.0	1.0	1.0	up
f13731	0.0	0.0	1.0	1.0	up
f13730	0.0	0.0	1.0	1.0	up
f13701	0.0	0.0	1.0	1.0	up
f13700	0.0	0.0	1.0	1.0	up
f13698	-0.12392350505790997	-0.0001800545484293	0.9417855863272424	1.0	down
f13696	0.10718285574458718	8.80637533555273e-07	0.2668505028597051	1.0	up
f13694	-0.005004182187049619	-1.20628101285547e-09	1.0	1.0	down
f13693	0.0	0.0	1.0	1.0	up
f13692	0.0	0.0	1.0	1.0	up
f13691	0.0	0.0	1.0	1.0	up
f13690	0.0	0.0	1.0	1.0	up
f13689	0.0	0.0	1.0	1.0	up
f13688	0.0	0.0	1.0	1.0	up
f13687	0.0	0.0	1.0	1.0	up
f13686	0.0	0.0	1.0	1.0	up
f13684	0.0	0.0	1.0	1.0	up
f13683	0.0	0.0	1.0	1.0	up
f13682	0.0	0.0	1.0	1.0	up
f13681	0.0	0.0	1.0	1.0	up
f13680	0.0	0.0	1.0	1.0	up
f13679	-0.16841488008021605	-1.396137598931091e-05	0.3215722676478598	1.0	down
f13678	0.0	0.0	1.0	1.0	up
f13677	0.0	0.0	1.0	1.0	up
f13676	0.0	0.0	1.0	1.0	up
f13675	0.0	0.0	1.0	1.0	up
f13702	0.0	0.0	1.0	1.0	up
f13670	0.0	0.0	1.0	1.0	up
f13703	0.0	0.0	1.0	1.0	up
f13705	0.0	0.0	1.0	1.0	up
f13729	0.0	0.0	1.0	1.0	up
f13728	0.0	0.0	1.0	1.0	up
f13727	-0.13734328013699276	-1.8885735044023024e-06	0.879668395495678	1.0	down
f13726	0.0	0.0	1.0	1.0	up
f13725	0.045023331469015916	1.0022193091572262e-06	0.7629236207890555	1.0	up
f13724	0.0	0.0	1.0	1.0	up
f13723	0.0	0.0	1.0	1.0	up
f13722	0.0	0.0	1.0	1.0	up
f13721	0.0	0.0	1.0	1.0	up
f13720	0.0	0.0	1.0	1.0	up
f13719	0.0	0.0	1.0	1.0	up
f13718	0.0	0.0	1.0	1.0	up
f13717	0.0	0.0	1.0	1.0	up
f13716	0.0	0.0	1.0	1.0	up
f13715	0.0	0.0	1.0	1.0	up
f13714	0.0	0.0	1.0	1.0	up
f13713	0.0	0.0	1.0	1.0	up
f13711	0.0	0.0	1.0	1.0	up
f13710	0.0	0.0	1.0	1.0	up
f13709	-0.05289229802514486	-1.80674614966847e-08	0.5291570867513564	1.0	down
f13708	0.0	0.0	1.0	1.0	up
f13707	-0.05431164524310973	-3.355669068696443e-07	0.8170939315669511	1.0	down
f13706	0.0	0.0	1.0	1.0	up
f13704	0.0	0.0	1.0	1.0	up
f13794	0.0	0.0	1.0	1.0	up
f13535	0.0	0.0	1.0	1.0	up
f13532	0.0	0.0	1.0	1.0	up
f13363	-0.15083425955967292	-1.6940422749030403e-05	0.5123568227727509	1.0	down
f13362	0.0	0.0	1.0	1.0	up
f13361	0.0	0.0	1.0	1.0	up
f13360	0.0	0.0	1.0	1.0	up
f13358	0.0	0.0	1.0	1.0	up
f13357	0.07191956089764462	1.459580453229137e-07	0.8547205525946144	1.0	up
f13356	0.0	0.0	1.0	1.0	up
f13355	0.0	0.0	1.0	1.0	up
f13354	0.04796048845021237	9.916257113218308e-08	1.0	1.0	up
f13352	0.0	0.0	1.0	1.0	up
f13364	0.0	0.0	1.0	1.0	up
f13351	0.0	0.0	1.0	1.0	up
f13348	0.0	0.0	1.0	1.0	up
f13347	0.0	0.0	1.0	1.0	up
f13345	0.0	0.0	1.0	1.0	up
f13344	0.0	0.0	1.0	1.0	up
f13343	0.0	0.0	1.0	1.0	up
f13342	-0.03719751417941795	-1.292078703045263e-06	0.97092466027896	1.0	down
f13341	0.0	0.0	1.0	1.0	up
f13340	-0.024102175054824863	-1.249314664164558e-08	0.7777634125981037	1.0	down
f13339	0.0	0.0	1.0	1.0	up
f13338	0.0	0.0	1.0	1.0	up
f13349	0.0	0.0	1.0	1.0	up
f13365	0.0	0.0	1.0	1.0	up
f13366	-0.04013248439620453	-9.223724773619324e-07	0.6123983331062586	1.0	down
f13367	0.0	0.0	1.0	1.0	up
f13398	0.0	0.0	1.0	1.0	up
f13397	-0.05289229802514468	-5.206588684814052e-08	0.5291570867513564	1.0	down
f13396	-0.024823279568964567	-1.873475543106906e-05	0.8471119509854247	1.0	down
f13394	0.0	0.0	1.0	1.0	up
f13393	0.0	0.0	1.0	1.0	up
f13392	0.0	0.0	1.0	1.0	up
f13391	0.0	0.0	1.0	1.0	up
f13390	0.0	0.0	1.0	1.0	up
f13388	0.0	0.0	1.0	1.0	up
f13386	0.0	0.0	1.0	1.0	up
f13385	0.0	0.0	1.0	1.0	up
f13384	0.1421179831461605	4.814172643818893e-08	0.3957821222484334	1.0	up
f13383	0.1283997544919964	8.147838079821668e-07	0.931073357268282	1.0	up
f13382	0.002670038404541378	4.2181054595857865e-09	0.8765971158976232	1.0	up
f13380	0.0	0.0	1.0	1.0	up
f13379	0.0	0.0	1.0	1.0	up
f13378	0.0	0.0	1.0	1.0	up
f13377	0.11568615634263857	1.6556892933294877e-06	0.1960664214454431	1.0	up
f13375	0.052892298025145	5.89969422435388e-08	0.5291570867513564	1.0	up
f13374	0.0	0.0	1.0	1.0	up
f13373	0.0	0.0	1.0	1.0	up
f13372	0.0	0.0	1.0	1.0	up
f13371	0.0	0.0	1.0	1.0	up
f13337	-0.2384446717993303	-3.2731921310187315e-06	0.3622241633759281	1.0	down
f13336	0.0	0.0	1.0	1.0	up
f13333	0.0	0.0	1.0	1.0	up
f13332	0.0009555561298927241	9.246161425835442e-09	0.2701042050561589	1.0	up
f13302	0.0	0.0	1.0	1.0	up
f13301	0.0	0.0	1.0	1.0	up
f13300	-0.2099159616197238	-7.314082859011251e-06	0.835204157527336	1.0	down
f13299	0.0	0.0	1.0	1.0	up
f13297	-0.11022084909733033	-2.967381442431361e-07	0.7799391363085534	1.0	down
f13296	0.0	0.0	1.0	1.0	up
f13295	0.0	0.0	1.0	1.0	up
f13294	0.028610409438146963	3.246933702030219e-07	0.912919124562811	1.0	up
f13292	-0.07114422791149129	-3.711490571731702e-07	0.6539104129216737	1.0	down
f13291	0.0	0.0	1.0	1.0	up
f13290	0.08471518478574376	5.24154414961231e-07	0.5206990017410611	1.0	up
f13288	0.0	0.0	1.0	1.0	up
f13287	0.0	0.0	1.0	1.0	up
f13286	-0.11399680320706607	-1.3957730112451824e-05	0.385488539492218	1.0	down
f13285	-0.13000046991039807	-0.0001152782403223	0.1914177911905251	1.0	down
f13284	0.0	0.0	1.0	1.0	up
f13283	0.05289229802514493	3.393586666788906e-09	0.5291570867513564	1.0	up
f13282	0.0	0.0	1.0	1.0	up
f13280	0.0	0.0	1.0	1.0	up
f13279	0.0	0.0	1.0	1.0	up
f13278	-0.04815071956651678	-7.080994400894269e-07	0.5740532453333316	1.0	down
f13277	-0.11988082855800992	-1.367138171190163e-06	0.943064497069334	1.0	down
f13276	0.0	0.0	1.0	1.0	up
f13303	0.0	0.0	1.0	1.0	up
f13399	-0.10148778662560125	-1.3821148459101096e-06	0.8822146661896151	1.0	down
f13304	0.0	0.0	1.0	1.0	up
f13307	0.0	0.0	1.0	1.0	up
f13331	0.0	0.0	1.0	1.0	up
f13330	0.0	0.0	1.0	1.0	up
f13329	0.12591396157596796	1.167094065749552e-06	0.2605480777387704	1.0	up
f13328	0.0	0.0	1.0	1.0	up
f13327	-0.052892298025144925	-2.554370439611375e-09	0.5291570867513564	1.0	down
f13326	0.0	0.0	1.0	1.0	up
f13324	0.0	0.0	1.0	1.0	up
f13323	0.0	0.0	1.0	1.0	up
f13322	0.0	0.0	1.0	1.0	up
f13321	0.0	0.0	1.0	1.0	up
f13320	0.0	0.0	1.0	1.0	up
f13319	0.0	0.0	1.0	1.0	up
f13318	0.09658355035314704	3.5040431794186586e-06	0.2011459714780081	1.0	up
f13317	0.0	0.0	1.0	1.0	up
f13316	0.0	0.0	1.0	1.0	up
f13315	0.0	0.0	1.0	1.0	up
f13314	-0.1503176648612043	-6.974662909669859e-06	0.7768022664685734	1.0	down
f13313	0.0	0.0	1.0	1.0	up
f13312	0.0	0.0	1.0	1.0	up
f13311	0.0	0.0	1.0	1.0	up
f13310	0.0	0.0	1.0	1.0	up
f13309	-0.08023648612552149	-2.627426247272524e-06	0.1909417962443316	1.0	down
f13308	-0.06474335088889512	-4.258216731614084e-07	0.255082357449374	1.0	down
f13306	0.0	0.0	1.0	1.0	up
f13533	0.0	0.0	1.0	1.0	up
f13400	0.0	0.0	1.0	1.0	up
f13404	0.0	0.0	1.0	1.0	up
f13497	-0.026407134959003577	-1.733876746584429e-05	0.5168844986641654	1.0	down
f13496	0.0	0.0	1.0	1.0	up
f13495	0.05693627888930739	7.924119953531772e-05	0.6892423340168221	1.0	up
f13494	0.0	0.0	1.0	1.0	up
f13492	0.0	0.0	1.0	1.0	up
f13491	0.04754390469111051	7.050578389316798e-05	0.4446337502675763	1.0	up
f13490	0.0	0.0	1.0	1.0	up
f13489	0.0	0.0	1.0	1.0	up
f13488	-0.11818479246524691	-2.655920870893169e-07	0.7777634125981037	1.0	down
f13487	0.10028571329976084	8.0887818854535e-05	0.7964305791644712	1.0	up
f13498	-0.0047112572316031645	-4.438583215232937e-06	0.7811435994307084	1.0	down
f13486	-0.07995211618583146	-6.617432227358222e-07	0.2687242712412864	1.0	down
f13484	0.0	0.0	1.0	1.0	up
f13483	-0.13158186192709106	-1.993762780330144e-07	0.5020293934765301	1.0	down
f13482	-0.05289229802514509	-9.364404832012952e-09	0.5291570867513564	1.0	down
f13481	-0.05289229802514529	-3.265158738940954e-09	0.5291570867513564	1.0	down
f13480	0.023943473126655984	4.819073305952769e-06	0.4383744662390895	1.0	up
f13479	0.0	0.0	1.0	1.0	up
f13478	0.0	0.0	1.0	1.0	up
f13473	0.0	0.0	1.0	1.0	up
f13472	0.0	0.0	1.0	1.0	up
f13471	0.0	0.0	1.0	1.0	up
f13485	-0.00292368304618138	-6.797876267228273e-09	0.5469665614371753	1.0	down
f13499	0.0	0.0	1.0	1.0	up
f13502	-0.18532360570335288	-4.523588394658873e-05	0.5458500733017564	1.0	down
f13503	0.0	0.0	1.0	1.0	up
f13531	-0.09876338216528889	-2.7166891832166583e-06	0.9435037133759818	1.0	down
f13530	0.0	0.0	1.0	1.0	up
f13529	0.0836951552437425	4.779250057254103e-07	0.3156152055795989	1.0	up
f13528	0.0	0.0	1.0	1.0	up
f13527	-0.15658258442489226	-4.305558031774126e-07	0.9904221949037448	1.0	down
f13526	0.0	0.0	1.0	1.0	up
f13525	-0.010100653710492255	-1.8545015700510705e-07	0.57808267031618	1.0	down
f13524	-0.08754052350535586	-2.6368902399553916e-07	0.968081734085815	1.0	down
f13522	0.0	0.0	1.0	1.0	up
f13521	0.0	0.0	1.0	1.0	up
f13520	0.0	0.0	1.0	1.0	up
f13519	0.0	0.0	1.0	1.0	up
f13517	0.0	0.0	1.0	1.0	up
f13516	0.0	0.0	1.0	1.0	up
f13513	0.0	0.0	1.0	1.0	up
f13512	0.0	0.0	1.0	1.0	up
f13511	0.0	0.0	1.0	1.0	up
f13510	-0.020259498060926695	-6.508060687338001e-08	0.2551306427114839	1.0	down
f13509	0.0	0.0	1.0	1.0	up
f13508	0.0	0.0	1.0	1.0	up
f13507	0.021061604761443975	1.239291268575471e-07	0.699426247378768	1.0	up
f13506	0.0	0.0	1.0	1.0	up
f13505	0.042551254483083445	1.084240066120401e-07	0.5538315244777932	1.0	up
f13470	0.0	0.0	1.0	1.0	up
f13469	0.0	0.0	1.0	1.0	up
f13468	-0.12901420928249452	-1.3381646567722786e-07	0.2687242712412864	1.0	down
f13466	0.03984147927639608	8.382622700082719e-07	0.2724201669672335	1.0	up
f13431	0.0	0.0	1.0	1.0	up
f13430	-0.06770254969587133	-2.0165651221759617e-07	0.2734359050324101	1.0	down
f13429	0.0	0.0	1.0	1.0	up
f13428	0.0	0.0	1.0	1.0	up
f13427	0.0	0.0	1.0	1.0	up
f13424	0.0	0.0	1.0	1.0	up
f13423	0.0	0.0	1.0	1.0	up
f13422	0.0	0.0	1.0	1.0	up
f13419	0.126201949897262	4.2713923903647815e-08	0.8534927444702135	1.0	up
f13418	0.0	0.0	1.0	1.0	up
f13417	0.0	0.0	1.0	1.0	up
f13416	0.0	0.0	1.0	1.0	up
f13415	0.0	0.0	1.0	1.0	up
f13414	-0.09537960439632841	-3.979760160291334e-06	0.5113631516053496	1.0	down
f13413	-0.05012756828549493	-1.526732710772194e-06	0.5079393408945979	1.0	down
f13412	0.0	0.0	1.0	1.0	up
f13411	0.0	0.0	1.0	1.0	up
f13410	0.0	0.0	1.0	1.0	up
f13409	0.0	0.0	1.0	1.0	up
f13408	0.0	0.0	1.0	1.0	up
f13407	0.0	0.0	1.0	1.0	up
f13406	-0.08157545828259534	-4.74770218716003e-07	0.8912128473216568	1.0	down
f13405	0.0	0.0	1.0	1.0	up
f13433	0.0	0.0	1.0	1.0	up
f13403	-0.04253617625545419	-1.0745491563284303e-06	0.6417091636118097	1.0	down
f13435	0.0	0.0	1.0	1.0	up
f13437	0.0	0.0	1.0	1.0	up
f13465	0.0	0.0	1.0	1.0	up
f13463	-0.1108262296954372	-2.535925632400904e-07	0.5094221098232581	1.0	down
f13462	-0.12612904481475554	-8.180615095625399e-07	0.8454664484955461	1.0	down
f13461	0.0	0.0	1.0	1.0	up
f13459	0.0	0.0	1.0	1.0	up
f13458	0.0	0.0	1.0	1.0	up
f13457	0.0	0.0	1.0	1.0	up
f13456	0.0	0.0	1.0	1.0	up
f13455	0.0	0.0	1.0	1.0	up
f13454	0.0	0.0	1.0	1.0	up
f13453	-0.008349756454117742	-1.0208883204541052e-06	0.251902346899266	1.0	down
f13452	0.0	0.0	1.0	1.0	up
f13451	0.0	0.0	1.0	1.0	up
f13450	0.18114879429095415	2.9380710402620024e-06	0.2713473572850493	1.0	up
f13449	0.13056902053156044	3.0802952780504715e-05	0.3841308439105326	1.0	up
f13447	-0.02577079847435048	-5.914808207307944e-08	0.4463397334942839	1.0	down
f13446	0.06893293928709378	2.1840871704625897e-07	0.2687242712412864	1.0	up
f13445	0.0	0.0	1.0	1.0	up
f13444	0.0	0.0	1.0	1.0	up
f13443	0.0	0.0	1.0	1.0	up
f13440	0.0	0.0	1.0	1.0	up
f13439	0.0	0.0	1.0	1.0	up
f13438	0.11542737322566368	7.25023783161305e-08	0.2687242712412864	1.0	up
f13436	0.0	0.0	1.0	1.0	up
f13275	0.0	0.0	1.0	1.0	up
f13795	0.06807095475668683	1.9431550263107057e-06	0.3064262026603113	1.0	up
f13797	0.0	0.0	1.0	1.0	up
f14155	0.0	0.0	1.0	1.0	up
f14154	0.0	0.0	1.0	1.0	up
f14153	0.0	0.0	1.0	1.0	up
f14152	0.0	0.0	1.0	1.0	up
f14150	0.0	0.0	1.0	1.0	up
f14149	0.0	0.0	1.0	1.0	up
f14148	0.0	0.0	1.0	1.0	up
f14146	0.04259324992472729	3.333471249789e-08	0.4808861163555946	1.0	up
f14145	0.0	0.0	1.0	1.0	up
f14144	-0.08128130237809128	-2.410248630621936e-05	0.977719804560316	1.0	down
f14156	0.06882485180438233	1.1811331205535682e-08	0.7777634125981037	1.0	up
f14143	0.0	0.0	1.0	1.0	up
f14141	0.0	0.0	1.0	1.0	up
f14140	0.0	0.0	1.0	1.0	up
f14139	0.0	0.0	1.0	1.0	up
f14138	0.0	0.0	1.0	1.0	up
f14137	-0.12877878884042201	-7.564424184238305e-06	0.3289907071436858	1.0	down
f14136	0.0	0.0	1.0	1.0	up
f14135	0.0	0.0	1.0	1.0	up
f14134	0.0	0.0	1.0	1.0	up
f14133	0.0	0.0	1.0	1.0	up
f14132	0.0	0.0	1.0	1.0	up
f14142	0.0	0.0	1.0	1.0	up
f14158	0.0	0.0	1.0	1.0	up
f14159	-0.011091417110633758	-4.148354491917416e-09	0.6051890945285736	1.0	down
f14160	-0.08442862659953011	-5.276162301015575e-07	0.8367901501716215	1.0	down
f14189	0.0	0.0	1.0	1.0	up
f14188	0.0	0.0	1.0	1.0	up
f14187	0.0	0.0	1.0	1.0	up
f14186	0.0	0.0	1.0	1.0	up
f14185	0.0	0.0	1.0	1.0	up
f14184	0.0	0.0	1.0	1.0	up
f14183	0.0	0.0	1.0	1.0	up
f14182	0.06800852582186412	1.3007817015022735e-06	0.5581462243624937	1.0	up
f14181	0.16233009681362803	3.065167838940397e-07	0.3541681325333389	1.0	up
f14180	0.0	0.0	1.0	1.0	up
f14179	0.0	0.0	1.0	1.0	up
f14177	-0.017756609634085752	-7.775547237542925e-08	0.6804061931527101	1.0	down
f14176	0.0	0.0	1.0	1.0	up
f14175	-0.04737926088574331	-2.1833994833286855e-07	0.3913290479084019	1.0	down
f14173	0.0	0.0	1.0	1.0	up
f14172	-0.09700899598905746	-4.041401489303098e-06	0.3701949520793671	1.0	down
f14171	-0.008136338276658427	-1.3719603884965184e-08	0.504884093804075	1.0	down
