feature	feature_idx	spearman_af	p	q
f1507	1507	-0.17864078019418062	1.9721848716862566e-06	0.00018152964571745858
f19537	19537	0.17847963923961002	2.0152077256410436e-06	0.00018497010295183674
f31224	31224	0.17826082172486843	2.0750719064886815e-06	0.00018993283863637182
f10366	10366	0.17816076348463258	2.1030103076943775e-06	0.0001919538767758478
f16069	16069	0.17811051730547592	2.1171757365452558e-06	0.0001927100403753193
f16759	16759	0.17799823005233054	2.149163074093501e-06	0.0001945589648547604
f11563	11563	0.17799753132173116	2.1493635643744894e-06	0.0001945589648547604
f19891	19891	-0.17791005117515632	2.174606779656672e-06	0.00019630169409308494
f22410	22410	-0.17783609473655057	2.1961689900111815e-06	0.00019770347655133624
f25693	25693	-0.17776390107918824	2.2174147688409804e-06	0.00019798432464681538
f20503	20503	-0.17776426466697307	2.21730727726712e-06	0.00019798432464681538
f15940	15940	-0.1777914889215752	2.209272831125108e-06	0.00019798432464681538
f6701	6701	0.17757731641191074	2.27324069347868e-06	0.0002024172582714929
f16351	16351	0.17726870316662194	2.3685448438251007e-06	0.0002097881033839864
f5047	5047	0.1772678193786999	2.3688231888450614e-06	0.0002097881033839864
f26288	26288	0.17712951916386613	2.4127685154067425e-06	0.00021310403965727262
f27413	27413	-0.17683248389422454	2.5098074064406317e-06	0.0002210789491780823
f24332	24332	-0.17668236053292882	2.560262703315709e-06	0.00022491873528753122
f16234	16234	-0.17645508265939186	2.638501991630924e-06	0.0002311722814485618
f8734	8734	0.17625780131084512	2.7082668844570155e-06	0.00023665197138636663
f31494	31494	0.17623369344835033	2.7169123262835682e-06	0.00023677601890335096
f3112	3112	0.17613440188016732	2.7527991587665494e-06	0.00023926716932218115
f8462	8462	0.17574102896693247	2.8994875203021307e-06	0.0002510249944680441
f15530	15530	-0.17573081093932905	2.9033957795223606e-06	0.0002510249944680441
f17949	17949	0.17565429870396032	2.9328213835875506e-06	0.00025290181867736015
f26266	26266	-0.1754962828163674	2.9944984952413472e-06	0.00025754258974296186
f28718	28718	0.17543520981932173	3.0186677489699145e-06	0.000258941635597503
f6018	6018	0.17537683952132463	3.0419418741478743e-06	0.0002602567919897586
f26442	26442	0.17499965711845544	3.1965298962199235e-06	0.0002727705511441001
f11500	11500	0.17476143398798508	3.298009621272412e-06	0.00027997196702034814
f30113	30113	-0.1747754846783762	3.2919396380331607e-06	0.00027997196702034814
f19630	19630	-0.17472905953516413	3.3120363789066533e-06	0.00028043619654783775
f31696	31696	0.17470282949406438	3.32344281795845e-06	0.00028067673778057344
f22311	22311	-0.17465924632489327	3.3424786362620527e-06	0.0002815587145322235
f15824	15824	0.17459687683663486	3.3699013367780293e-06	0.0002831408384706217
f10252	10252	0.1745025634487664	3.4117784769296466e-06	0.0002859262330742472
f27266	27266	0.1744436167669177	3.4382044338352506e-06	0.0002870270562576148
f21821	21821	0.17443422540749035	3.442432651038898e-06	0.0002870270562576148
f10152	10152	0.17440130414120233	3.4572939263953295e-06	0.000287534536497772
f14464	14464	-0.17438070090493862	3.4666258226043456e-06	0.0002875807467217701
f14678	14678	0.17433446334668448	3.4876561760588823e-06	0.00028835150543528255
f28927	28927	0.1743216263680585	3.493516469049291e-06	0.00028835150543528255
f1243	1243	0.17420078099659655	3.549148152252692e-06	0.0002922072528970257
f8319	8319	-0.1740827545737874	3.6042996151773826e-06	0.00029600423506298865
f19510	19510	0.17405661139818773	3.6166262561878594e-06	0.00029627402290690946
f2346	2346	0.17399963289748774	3.643631799349865e-06	0.0002977419620974972
f10495	10495	0.17393952444995509	3.6723298700447434e-06	0.0002993405601532989
f30809	30809	-0.17379925097314497	3.7401452857025023e-06	0.00030411186283349777
f11477	11477	0.17376632735413752	3.7562349616976665e-06	0.00030415621859871365
f22320	22320	-0.17376016257543286	3.759255021132783e-06	0.00030415621859871365
f27297	27297	-0.1734800715911342	3.89894532790757e-06	0.00031468138055387994
f4976	4976	-0.17344055640504935	3.9190479878596976e-06	0.000314753344279869
f30896	30896	-0.1734498937074266	3.914288873198446e-06	0.000314753344279869
f17080	17080	0.17327892345979284	4.002312721962626e-06	0.0003199717082920598
f25477	25477	-0.17327654165769726	4.003552258292985e-06	0.0003199717082920598
f28133	28133	-0.17322206005379032	4.032005999306547e-06	0.0003206814868574683
f27547	27547	-0.17323573937887957	4.024843661895976e-06	0.0003206814868574683
f18146	18146	0.17312485580942888	4.083253197020986e-06	0.0003238174423189731
f13359	13359	0.17310988829148563	4.0911993750016744e-06	0.0003238174423189731
f15138	15138	0.17307407619833687	4.1102718926813266e-06	0.00032405174195637276
f22858	22858	-0.1730672103888554	4.1139381303055135e-06	0.00032405174195637276
f6912	6912	0.17303471616200816	4.131332015608872e-06	0.00032446268053990007
f29865	29865	0.17301048973481067	4.144345954829675e-06	0.00032446268053990007
f7500	7500	0.17300210243200081	4.14886056964777e-06	0.00032446268053990007
f24855	24855	-0.1729360717762188	4.184567355421153e-06	0.0003257004824285994
f1199	1199	-0.17294537471515725	4.179518967239214e-06	0.0003257004824285994
f15665	15665	-0.172907497313926	4.200110228747817e-06	0.00032613557340191576
f19163	19163	-0.17285990579523086	4.2261198998009115e-06	0.00032737942524036943
f16362	16362	0.1727595082151085	4.281495136464517e-06	0.0003308868694143144
f7192	7192	-0.17264178324040103	4.347311239162378e-06	0.000334395996912847
f30325	30325	-0.17264196274659152	4.347210150806512e-06	0.000334395996912847
f31220	31220	0.1725985200151897	4.371740444895596e-06	0.00033548756650664843
f26978	26978	-0.17256297828256534	4.3919077425204574e-06	0.00033624774043670644
f17083	17083	0.17250957320940186	4.4223784774217885e-06	0.00033779137050852484
f18679	18679	-0.17238252618106845	4.495680667738031e-06	0.00034259177702427863
f9998	9998	-0.17235727784307614	4.510385871784423e-06	0.0003429149054446217
f561	561	-0.17229867847192187	4.5446928814888555e-06	0.0003439272432808933
f25459	25459	-0.17231005241302236	4.538014556630504e-06	0.0003439272432808933
f13112	13112	0.1722563884424547	4.569606401870252e-06	0.0003450158123882129
f18715	18715	-0.17216870777169993	4.621676619244031e-06	0.00034814505622847913
f18303	18303	-0.17202307542209952	4.709417657172173e-06	0.0003539408206197655
f21942	21942	-0.17199018234168026	4.729454438961242e-06	0.00035463332507066817
f25186	25186	-0.17192482217884295	4.76951057561608e-06	0.0003568203710999719
f30043	30043	0.17174865536085016	4.8790960155835355e-06	0.000364187285281643
f23520	23520	0.17163392739594463	4.951752503223309e-06	0.00036877051369459406
f8372	8372	-0.17149154138633818	5.043363139517655e-06	0.00037474132280207375
f14165	14165	-0.1714647943852493	5.060751789249363e-06	0.00037518261228534645
f12929	12929	-0.1714141881779716	5.093808544785687e-06	0.00037593224863859777
f5793	5793	-0.17143064298885868	5.083037437272881e-06	0.00037593224863859777
f31495	31495	-0.17120898931836345	5.229974222732099e-06	0.0003851141468100796
f420	420	-0.1711536518368814	5.26728623693731e-06	0.0003869920076501385
f4277	4277	-0.1710840205091295	5.3145974971060795e-06	0.0003895944760294676
f675	675	-0.17081618430346251	5.5003918541587985e-06	0.0004023143756184721
f1878	1878	0.1707028910851225	5.580835067884175e-06	0.00040728909466465174
f4172	4172	0.1704810281442523	5.741634440758193e-06	0.0004180930607883655
f9915	9915	0.1703276665038064	5.855362608290164e-06	0.0004254290952293838
f22821	22821	-0.17016668547122113	5.977054098452819e-06	0.00043330997499580083
f20513	20513	0.17014935965268058	5.990294349498384e-06	0.0004333111815548853
f30710	30710	0.1700687611663631	6.052256133345488e-06	0.000436828918452566
f1866	1866	0.1700443517535914	6.071141809171142e-06	0.00043722895561081315
f6624	6624	-0.17000310709899075	6.103180932774011e-06	0.0004376127632497567
f19218	19218	-0.17000786069917345	6.099480089195418e-06	0.0004376127632497567
f10027	10027	-0.16986665879707086	6.210329434362858e-06	0.0004443233076532798
f1829	1829	-0.16962053054184373	6.408163902389133e-06	0.00045747868138014625
f18926	18926	0.16952440922372722	6.487046812367538e-06	0.00046210336945143364
f5160	5160	-0.16948634832148185	6.518537361517874e-06	0.0004633393324560037
f25372	25372	0.16944823340741352	6.550218813015319e-06	0.0004642088503541432
f25370	25370	0.16942563249482345	6.569074257173608e-06	0.0004642088503541432
f19377	19377	0.16942061190382626	6.5732698536475356e-06	0.0004642088503541432
f10816	10816	-0.16930050503655328	6.674406456461806e-06	0.0004703375285276139
f23	23	-0.16922717939323997	6.736879105515367e-06	0.000473721147059072
f13004	13004	0.16915762753455274	6.796652049169036e-06	0.0004769008444264903
f25165	25165	0.1691223580396679	6.827155792679866e-06	0.0004770818926769026
f4397	4397	0.16912097908960344	6.828351064009622e-06	0.0004770818926769026
f28089	28089	0.1690547738703292	6.885973210159778e-06	0.0004799754769844711
f17342	17342	-0.16902309471123436	6.913709263204052e-06	0.0004799754769844711
f30465	30465	-0.16903931881443782	6.899491280808314e-06	0.0004799754769844711
f13224	13224	0.16898764231074354	6.944875332905497e-06	0.0004811198201028485
f21709	21709	0.16891723890232888	7.007164693106373e-06	0.0004823012762470118
f26361	26361	0.1689084156751232	7.015008531225352e-06	0.0004823012762470118
f5943	5943	0.16890190251197768	7.0208041006416205e-06	0.0004823012762470118
f5916	5916	-0.16894293213874018	6.9843710872030036e-06	0.0004823012762470118
f29316	29316	-0.16870405400716532	7.199048150480258e-06	0.0004935113175626299
f11815	11815	-0.16852023105895808	7.368519938055579e-06	0.0005040744495411382
f11916	11916	0.1684307284398477	7.45240659676612e-06	0.0005056183441848203
f32213	32213	0.16843030093470476	7.452809455605109e-06	0.0005056183441848203
f32186	32186	-0.16845614706092993	7.428490707483699e-06	0.0005056183441848203
f17137	17137	-0.16845709183033225	7.427603205302103e-06	0.0005056183441848203
f17186	17186	-0.16834779738593939	7.5309467375106234e-06	0.0005098637658982398
f24482	24482	-0.16831859257722157	7.55879280742793e-06	0.0005106938612655637
f22978	22978	-0.16821225642655682	7.661014055171845e-06	0.0005165352027980885
f21159	21159	0.16818099983307816	7.691311051348158e-06	0.0005174916869518185
f4391	4391	-0.16816508068071725	7.706785376968e-06	0.0005174916869518185
f30878	30878	0.16812416211557993	7.746696972047552e-06	0.0005191079067076772
f5417	5417	-0.16808093589667963	7.789073584232552e-06	0.0005208823738941475
f6513	6513	-0.16797987174017395	7.889015993655548e-06	0.0005264913973118228
f4315	4315	0.16791741589705675	7.951388951490247e-06	0.0005286527132798181
f21423	21423	0.16791514284447817	7.953667835905466e-06	0.0005286527132798181
f17170	17170	-0.16785538326390906	8.013804733437547e-06	0.0005315715658001651
f22052	22052	0.16775382364520272	8.1170017271293e-06	0.0005373291163526726
f8995	8995	0.16757388728462216	8.302958923829645e-06	0.0005485309637420359
f22364	22364	0.16743187878877416	8.452580792432148e-06	0.0005572920873368544
f29360	29360	0.16711551199302607	8.795207802469581e-06	0.0005787176089785607
f30435	30435	-0.1670229009538159	8.897986000181713e-06	0.0005843070245570227
f20773	20773	-0.1670021295024399	8.921194531603126e-06	0.0005846594048231425
f657	657	0.16697397417687132	8.952745433216229e-06	0.0005855560126858869
f22313	22313	0.16693885530528133	8.992248827726691e-06	0.0005869681465875462
f13587	13587	-0.16691961292305035	9.013964005508854e-06	0.0005872158499652368
f29230	29230	0.16676895693316393	9.185717039389108e-06	0.000596034803854856
f21309	21309	-0.16676943338673383	9.185168980187086e-06	0.000596034803854856
f644	644	-0.16669209796973947	9.274536386501258e-06	0.0006006087120807771
f28417	28417	0.16660484027421252	9.376365012418951e-06	0.0006060053821044264
f18602	18602	0.16657928149470497	9.406393028088405e-06	0.0006067493833551197
f5687	5687	0.16645321944665312	9.5558444652928e-06	0.0006151786079346061
f25218	25218	0.166346610761906	9.683997074826366e-06	0.0006213622967350343
f24621	24621	0.1663417959181108	9.68982341405037e-06	0.0006213622967350343
f12683	12683	0.16626884508752654	9.778509509710395e-06	0.0006258246086214653
f2591	2591	0.1661938202575571	9.870523649454678e-06	0.00062803362902006
f24293	24293	-0.1662087626034894	9.852132060858092e-06	0.00062803362902006
f6996	6996	-0.1662203004132305	9.837953252390214e-06	0.00062803362902006
f4891	4891	-0.16613285195038194	9.9459053882543e-06	0.0006316035421750327
f20786	20786	0.16604220291556782	1.0058999768108264e-05	0.0006375499118014924
f21757	21757	-0.1659902490106718	1.0124369237768509e-05	0.000640454307303472
f24955	24955	0.16596178252517343	1.01603578330991e-05	0.0006414924960982492
f25721	25721	-0.16593138878109165	1.0198917515600495e-05	0.0006426887099061481
f32392	32392	-0.1659083097694108	1.0228290314357717e-05	0.0006433025278711587
f28580	28580	0.16587112115810687	1.0275790160868997e-05	0.000645051900366581
f16748	16748	0.16581191681965424	1.0351843980056657e-05	0.0006461128067399934
f26993	26993	-0.16581815619198567	1.0343803675039815e-05	0.0006461128067399934
f32225	32225	-0.16583906815082472	1.0316899062395774e-05	0.0006461128067399934
f16452	16452	0.1657789572104702	1.039441597268394e-05	0.000647536544853436
f27985	27985	0.16557322118212237	1.0663947774155144e-05	0.0006624058918962821
f23998	23998	-0.16556599670606353	1.0673532437781889e-05	0.0006624058918962821
f28887	28887	0.16551714511933424	1.0738559237909366e-05	0.0006651816807331079
f14769	14769	0.165403728102426	1.0890988222643249e-05	0.0006733507586407057
f5101	5101	-0.16535569189124985	1.0956166900672358e-05	0.0006761048531096645
f9408	9408	0.16527818949410447	1.1062111346627561e-05	0.0006811523620371606
f14871	14871	0.16526293373778034	1.1083080348320906e-05	0.0006811523620371606
f14342	14342	0.16525041013579525	1.1100322306147577e-05	0.0006811523620371606
f12535	12535	0.16511405311686078	1.1289714100684326e-05	0.0006907394831672727
f338	338	0.1651076255618882	1.129871713188654e-05	0.0006907394831672727
f14916	14916	0.16494026492914143	1.1535559796166326e-05	0.0007019857546864723
f9262	9262	0.16493298639522913	1.1545966667775811e-05	0.0007019857546864723
f18312	18312	0.16493230187638674	1.154694585498073e-05	0.0007019857546864723
f11523	11523	0.1648181830856396	1.1711300419659156e-05	0.0007106590595396134
f18586	18586	0.16480008549907615	1.1737568492180185e-05	0.0007109364960291317
f4862	4862	-0.16477915038564978	1.1768025147705812e-05	0.0007114661402952473
f8123	8123	-0.16470132401043813	1.1881909219051286e-05	0.0007170283633330986
f17835	17835	0.1645485538781696	1.2108518709478171e-05	0.0007293601857944499
f27305	27305	-0.16443365846357694	1.2281652626453931e-05	0.0007370791085414696
f25570	25570	-0.16444166064343305	1.2269518305357284e-05	0.0007370791085414696
f377	377	-0.16435460911092079	1.2402136852232608e-05	0.0007429492145776199
f1382	1382	0.16430772904915947	1.2474120547958966e-05	0.0007445391295364652
f19254	19254	-0.16431258968988383	1.2466638655476344e-05	0.0007445391295364652
f9646	9646	-0.16417446408479003	1.2680926279929185e-05	0.000755506531528581
f4546	4546	0.1640995771676827	1.2798567082600672e-05	0.0007611314812389452
f25884	25884	-0.16403360187542232	1.290306877460957e-05	0.0007659560826203014
f27500	27500	-0.16399244718788192	1.2968666699593765e-05	0.0007684579935122758
f411	411	-0.16393786427034435	1.3056158270491241e-05	0.0007722458379195975
f6267	6267	0.16391216754223223	1.3097542115893944e-05	0.0007732977658623653
f31745	31745	-0.1638593151320786	1.3183052297383333e-05	0.0007769465066198868
f32249	32249	0.1637954815097455	1.3287037658296098e-05	0.000781162792672784
f22439	22439	-0.16378616974705512	1.3302271676984055e-05	0.000781162792672784
f3405	3405	-0.16377158640523024	1.3326163399511807e-05	0.0007811658716908817
f29722	29722	-0.16360221615605355	1.3606649702464232e-05	0.0007961833883041927
f11718	11718	-0.16352429773513283	1.3737565754777083e-05	0.0008024109708601345
f31179	31179	-0.16350313336498343	1.3773331975181735e-05	0.0008030685803607742
f7792	7792	-0.16344948771719184	1.3864386612098617e-05	0.0008069417770963543
f8810	8810	0.16335130334166686	1.4032524211414462e-05	0.0008152797045383495
f29954	29954	-0.16328983803413005	1.413876734670648e-05	0.0008199984573750052
f16273	16273	0.16323100730687204	1.4241173264407057e-05	0.0008244783843252481
f29903	29903	-0.16313767204462706	1.4405090364762495e-05	0.0008324973563889549
f5418	5418	-0.1630604474147638	1.4542069391058213e-05	0.0008374596305908533
f26211	26211	-0.16306763328752882	1.4529271163848168e-05	0.0008374596305908533
f26660	26660	0.16301716732415608	1.4619379531091933e-05	0.0008389629220224527
f18275	18275	-0.16302076620608108	1.4612936060108774e-05	0.0008389629220224527
f8165	8165	0.16292391664263733	1.478728205595779e-05	0.0008451800568870132
f10313	10313	0.16290742173011666	1.4817172310801658e-05	0.0008451800568870132
f15741	15741	0.16289986342149504	1.4830887839051286e-05	0.0008451800568870132
f12885	12885	-0.162935307731453	1.476667388541171e-05	0.0008451800568870132
f7403	7403	-0.162885538880085	1.4856914719109474e-05	0.0008451933706871168
f13067	13067	0.16277350331359897	1.506198140767353e-05	0.0008553743618139449
f19768	19768	-0.16269201146396384	1.521283051071503e-05	0.0008624464189880798
f10444	10444	-0.16260042744381784	1.538407631855313e-05	0.0008706483813581158
f8392	8392	-0.1625381858561272	1.5501501948615765e-05	0.000874274037611431
f6609	6609	-0.16254791883879857	1.5483083529492392e-05	0.000874274037611431
f18914	18914	-0.16247266613546066	1.5626033095907548e-05	0.0008797832516953583
f8388	8388	0.16244404660431724	1.568072739898136e-05	0.0008813483283187327
