feature	feature_idx	inv_coding_vs_other_mean_diff_raw	inv_coding_vs_other_cohen_d	p	q
f32458	32458	0.0	0.0	1.0	1.0
f32459	32459	0.0	0.0	1.0	1.0
f32460	32460	0.0	0.0	1.0	1.0
f32462	32462	0.0	0.0	1.0	1.0
f32463	32463	0.0	0.0	1.0	1.0
f32465	32465	0.0	0.0	1.0	1.0
f32466	32466	0.0	0.0	1.0	1.0
f32468	32468	0.0	0.0	1.0	1.0
f32469	32469	0.0	0.0	1.0	1.0
f32470	32470	0.0	0.0	1.0	1.0
f32471	32471	0.0	0.0	1.0	1.0
f32472	32472	0.0	0.0	1.0	1.0
f32475	32475	0.0	0.0	1.0	1.0
f32476	32476	0.0	0.0	1.0	1.0
f32477	32477	0.0	0.0	1.0	1.0
f32478	32478	0.0	0.0	1.0	1.0
f32481	32481	0.0	0.0	1.0	1.0
f32482	32482	0.0	0.0	1.0	1.0
f32484	32484	0.0	0.0	1.0	1.0
f32486	32486	0.0	0.0	1.0	1.0
f32487	32487	0.0	0.0	1.0	1.0
f32490	32490	0.0	0.0	1.0	1.0
f32491	32491	0.0	0.0	1.0	1.0
f32492	32492	0.0	0.0	1.0	1.0
f32497	32497	0.0	0.0	1.0	1.0
f32499	32499	0.0	0.0	1.0	1.0
f32502	32502	0.0	0.0	1.0	1.0
f32507	32507	0.0	0.0	1.0	1.0
f32508	32508	0.0	0.0	1.0	1.0
f32510	32510	0.0	0.0	1.0	1.0
f32512	32512	0.0	0.0	1.0	1.0
f32513	32513	0.0	0.0	1.0	1.0
f32514	32514	0.0	0.0	1.0	1.0
f32515	32515	0.0	0.0	1.0	1.0
f32516	32516	0.0	0.0	1.0	1.0
f32518	32518	0.0	0.0	1.0	1.0
f32519	32519	0.0	0.0	1.0	1.0
f32521	32521	0.0	0.0	1.0	1.0
f32522	32522	0.0	0.0	1.0	1.0
f32523	32523	0.0	0.0	1.0	1.0
f32526	32526	0.0	0.0	1.0	1.0
f32528	32528	0.0	0.0	1.0	1.0
f32529	32529	0.0	0.0	1.0	1.0
f32530	32530	0.0	0.0	1.0	1.0
f32532	32532	0.0	0.0	1.0	1.0
f32533	32533	0.0	0.0	1.0	1.0
f32535	32535	0.0	0.0	1.0	1.0
f32536	32536	0.0	0.0	1.0	1.0
f32538	32538	0.0	0.0	1.0	1.0
f32539	32539	0.0	0.0	1.0	1.0
f32541	32541	0.0	0.0	1.0	1.0
f32542	32542	0.0	0.0	1.0	1.0
f32543	32543	0.0	0.0	1.0	1.0
f32544	32544	0.0	0.0	1.0	1.0
f32545	32545	0.0	0.0	1.0	1.0
f32546	32546	0.0	0.0	1.0	1.0
f32547	32547	0.0	0.0	1.0	1.0
f32549	32549	0.0	0.0	1.0	1.0
f32554	32554	0.0	0.0	1.0	1.0
f32555	32555	0.0	0.0	1.0	1.0
f32558	32558	0.0	0.0	1.0	1.0
f32559	32559	0.0	0.0	1.0	1.0
f32560	32560	0.0	0.0	1.0	1.0
f32561	32561	0.0	0.0	1.0	1.0
f32562	32562	0.0	0.0	1.0	1.0
f32563	32563	0.0	0.0	1.0	1.0
f32564	32564	0.0	0.0	1.0	1.0
f32565	32565	0.0	0.0	1.0	1.0
f32566	32566	0.0	0.0	1.0	1.0
f32569	32569	0.0	0.0	1.0	1.0
f32575	32575	0.0	0.0	1.0	1.0
f32576	32576	0.0	0.0	1.0	1.0
f32577	32577	0.0	0.0	1.0	1.0
f32578	32578	0.0	0.0	1.0	1.0
f32582	32582	0.0	0.0	1.0	1.0
f32583	32583	0.0	0.0	1.0	1.0
f32584	32584	0.0	0.0	1.0	1.0
f32585	32585	0.0	0.0	1.0	1.0
f32586	32586	0.0	0.0	1.0	1.0
f32589	32589	0.0	0.0	1.0	1.0
f32590	32590	0.0	0.0	1.0	1.0
f32592	32592	0.0	0.0	1.0	1.0
f32593	32593	0.0	0.0	1.0	1.0
f32594	32594	0.0	0.0	1.0	1.0
f32597	32597	0.0	0.0	1.0	1.0
f32599	32599	0.0	0.0	1.0	1.0
f32601	32601	0.0	0.0	1.0	1.0
f32602	32602	0.0	0.0	1.0	1.0
f32606	32606	0.0	0.0	1.0	1.0
f32607	32607	0.0	0.0	1.0	1.0
f32608	32608	0.0	0.0	1.0	1.0
f32610	32610	0.0	0.0	1.0	1.0
f32611	32611	0.0	0.0	1.0	1.0
f32612	32612	0.0	0.0	1.0	1.0
f32614	32614	0.0	0.0	1.0	1.0
f32617	32617	0.0	0.0	1.0	1.0
f32618	32618	0.0	0.0	1.0	1.0
f32619	32619	0.0	0.0	1.0	1.0
f32621	32621	0.0	0.0	1.0	1.0
f32622	32622	0.0	0.0	1.0	1.0
f32625	32625	0.0	0.0	1.0	1.0
f32627	32627	0.0	0.0	1.0	1.0
f32628	32628	0.0	0.0	1.0	1.0
f32629	32629	0.0	0.0	1.0	1.0
f32632	32632	0.0	0.0	1.0	1.0
f32636	32636	0.0	0.0	1.0	1.0
f32638	32638	0.0	0.0	1.0	1.0
f32641	32641	0.0	0.0	1.0	1.0
f32644	32644	0.0	0.0	1.0	1.0
f32646	32646	0.0	0.0	1.0	1.0
f32647	32647	0.0	0.0	1.0	1.0
f32650	32650	0.0	0.0	1.0	1.0
f32651	32651	0.0	0.0	1.0	1.0
f32652	32652	0.0	0.0	1.0	1.0
f32653	32653	0.0	0.0	1.0	1.0
f32655	32655	0.0	0.0	1.0	1.0
f32656	32656	0.0	0.0	1.0	1.0
f32657	32657	0.0	0.0	1.0	1.0
f32658	32658	0.0	0.0	1.0	1.0
f32659	32659	0.0	0.0	1.0	1.0
f32660	32660	0.0	0.0	1.0	1.0
f32661	32661	0.0	0.0	1.0	1.0
f32663	32663	0.0	0.0	1.0	1.0
f32664	32664	0.0	0.0	1.0	1.0
f32666	32666	0.0	0.0	1.0	1.0
f32667	32667	0.0	0.0	1.0	1.0
f32670	32670	0.0	0.0	1.0	1.0
f32673	32673	0.0	0.0	1.0	1.0
f32674	32674	0.0	0.0	1.0	1.0
f32676	32676	0.0	0.0	1.0	1.0
f32677	32677	0.0	0.0	1.0	1.0
f32678	32678	0.0	0.0	1.0	1.0
f32679	32679	0.0	0.0	1.0	1.0
f32680	32680	0.0	0.0	1.0	1.0
f32681	32681	0.0	0.0	1.0	1.0
f32685	32685	0.0	0.0	1.0	1.0
f32688	32688	0.0	0.0	1.0	1.0
f32689	32689	0.0	0.0	1.0	1.0
f32690	32690	0.0	0.0	1.0	1.0
f32691	32691	0.0	0.0	1.0	1.0
f32692	32692	0.0	0.0	1.0	1.0
f32693	32693	0.0	0.0	1.0	1.0
f32695	32695	0.0	0.0	1.0	1.0
f32697	32697	0.0	0.0	1.0	1.0
f32698	32698	0.0	0.0	1.0	1.0
f32699	32699	0.0	0.0	1.0	1.0
f32700	32700	0.0	0.0	1.0	1.0
f32702	32702	0.0	0.0	1.0	1.0
f32707	32707	0.0	0.0	1.0	1.0
f32708	32708	0.0	0.0	1.0	1.0
f32715	32715	0.0	0.0	1.0	1.0
f32716	32716	0.0	0.0	1.0	1.0
f32718	32718	0.0	0.0	1.0	1.0
f32719	32719	0.0	0.0	1.0	1.0
f32720	32720	0.0	0.0	1.0	1.0
f32721	32721	0.0	0.0	1.0	1.0
f32722	32722	0.0	0.0	1.0	1.0
f32723	32723	0.0	0.0	1.0	1.0
f32724	32724	0.0	0.0	1.0	1.0
f32726	32726	0.0	0.0	1.0	1.0
f32727	32727	0.0	0.0	1.0	1.0
f32728	32728	0.0	0.0	1.0	1.0
f32729	32729	0.0	0.0	1.0	1.0
f32731	32731	0.0	0.0	1.0	1.0
f32733	32733	0.0	0.0	1.0	1.0
f32734	32734	0.0	0.0	1.0	1.0
f32735	32735	0.0	0.0	1.0	1.0
f32736	32736	0.0	0.0	1.0	1.0
f32738	32738	0.0	0.0	1.0	1.0
f32740	32740	0.0	0.0	1.0	1.0
f32741	32741	0.0	0.0	1.0	1.0
f32742	32742	0.0	0.0	1.0	1.0
f32743	32743	0.0	0.0	1.0	1.0
f32744	32744	0.0	0.0	1.0	1.0
f32746	32746	0.0	0.0	1.0	1.0
f32748	32748	0.0	0.0	1.0	1.0
f32750	32750	0.0	0.0	1.0	1.0
f32751	32751	0.0	0.0	1.0	1.0
f32754	32754	0.0	0.0	1.0	1.0
f32756	32756	0.0	0.0	1.0	1.0
f32757	32757	0.0	0.0	1.0	1.0
f32758	32758	0.0	0.0	1.0	1.0
f32759	32759	0.0	0.0	1.0	1.0
f32760	32760	0.0	0.0	1.0	1.0
f32761	32761	0.0	0.0	1.0	1.0
f32763	32763	0.0	0.0	1.0	1.0
f32764	32764	0.0	0.0	1.0	1.0
f32765	32765	0.0	0.0	1.0	1.0
f32766	32766	0.0	0.0	1.0	1.0
f32767	32767	0.0	0.0	1.0	1.0
f7703	7703	-2.631024339458301e-06	-5.7968617790480195e-05	0.999372392951289	1.0
f19616	19616	-2.6810195575453147e-08	-0.0004008226355009582	0.9961193491545988	1.0
f6805	6805	-1.4664942274971598e-07	-0.00040168624538133174	0.9954311516246239	1.0
f23372	23372	-2.2612503505666536e-07	-0.00043534863510065713	0.9952595651363892	1.0
f25174	25174	-2.5636780284773903e-07	-0.00043872495943572307	0.9955831452571006	1.0
f9965	9965	-3.233913317849193e-08	-0.00045572418413088487	0.9953314405229845	1.0
f14943	14943	-4.576103000960698e-08	-0.0004703620506629146	0.995082466921317	1.0
f1006	1006	-1.4166072307854175e-07	-0.0004973154278570289	0.9949673803888178	1.0
f3541	3541	-1.9217029405142852e-08	-0.0005208906344356863	0.995040677652153	1.0
f200	200	-6.026490644879122e-07	-0.000527224571434853	0.9944662692633156	1.0
f11322	11322	-5.855804698147679e-08	-0.0006023303828803441	0.9941467501830361	1.0
f949	949	-9.060370884827107e-07	-0.0008338086741250225	0.9911937898628301	1.0
f3209	3209	-3.1075659837101987e-07	-0.0008837436898510496	0.990962853683696	1.0
f18582	18582	-4.747563904052143e-08	-0.0009085212349668317	0.9907026604044498	1.0
f23101	23101	-4.38984189962162e-06	-0.0009709118661241513	0.9891681510751302	1.0
f32392	32392	-6.824888275358949e-07	-0.0010932233006955107	0.9884521673465579	1.0
f3549	3549	-1.5586401185797117e-07	-0.0011231428520006245	0.9885287429702886	1.0
f17474	17474	-5.2159714805626886e-08	-0.0012420864150950789	0.987058251498674	1.0
f3513	3513	-2.780089496955769e-06	-0.0013037779440037865	0.986308203619363	1.0
f16723	16723	-1.437155752750073e-07	-0.0013229920282571668	0.9861042607579175	1.0
f15956	15956	-1.301948292253824e-06	-0.0013234771507917445	0.9856584041291522	1.0
f5943	5943	-4.0231915688272604e-07	-0.001446086520959155	0.984766712288115	1.0
f14882	14882	-5.675471293495843e-07	-0.0017211714206727346	0.9818550363384554	1.0
f2296	2296	-9.98250070084831e-08	-0.0019872974232386558	0.9786988944795209	1.0
f1072	1072	-3.3148270125771633e-06	-0.0020228294282965175	0.9784106318492702	1.0
f21877	21877	-2.3323262584466128e-08	-0.002026221817631108	0.9798292545294338	1.0
f2696	2696	-5.333055367109387e-06	-0.002064192456243571	0.9778562904242469	1.0
f24703	24703	-4.7701353047965485e-08	-0.002270448933588208	0.976428959379415	1.0
f538	538	-4.717835610529151e-08	-0.0023312560756627676	0.9778759919066625	1.0
f4969	4969	-2.037684355838865e-07	-0.0023604878705369317	0.9754713916450093	1.0
f8986	8986	-2.0506091829146727e-07	-0.0023847162569052113	0.9731810844939149	1.0
f19336	19336	-2.8639641121512526e-08	-0.002416147368253327	0.974659586277009	1.0
f11632	11632	-2.1191562963317288e-05	-0.002442368705655667	0.9743871414166495	1.0
f29427	29427	-1.0687929344088457e-07	-0.0024741035666085262	0.9712208697777833	1.0
f16017	16017	-5.087477381144664e-08	-0.0025343768210203165	0.9728380169576286	1.0
f22196	22196	-1.1110161489493162e-07	-0.002594365141274612	0.9715108449298716	1.0
f4149	4149	-1.401186720712909e-06	-0.0026153377297186142	0.9716720237731509	1.0
f663	663	-2.4451470876855147e-07	-0.0026726217416857636	0.9730504846312186	1.0
f16844	16844	-4.660241837678748e-07	-0.0027613250043301337	0.97163301791718	1.0
f4634	4634	-2.025310098874105e-07	-0.0029199652787176276	0.9682475214219541	1.0
f32712	32712	-1.8710474239312278e-05	-0.0029276295069566253	0.9691857758499542	1.0
f12367	12367	-2.3763177784939408e-07	-0.0029840655175582013	0.9689472067644932	1.0
f2810	2810	-1.1801659693204826e-05	-0.0029893661281180945	0.9674757087330091	1.0
f1990	1990	-2.5271542928571956e-07	-0.003082815307463746	0.97049199506289	1.0
f13905	13905	-2.8935698950780936e-08	-0.003098949559933847	0.9657499167871538	1.0
f21773	21773	-1.1082564645023393e-07	-0.0031149776430295407	0.9659947116726569	1.0
f10247	10247	-7.004763000650855e-08	-0.003285705664203384	0.9675126054666018	1.0
f23501	23501	-7.625696046087503e-07	-0.0033104386156428568	0.9632459385182299	1.0
f17653	17653	-8.401199828509754e-06	-0.0034040030051565398	0.9634711430884214	1.0
f12774	12774	-4.2059352968219396e-07	-0.0034357076723865267	0.9642031491928819	1.0
f25517	25517	-6.557434936611927e-08	-0.0034500580044044935	0.9663089347890782	1.0
f16798	16798	-2.0852207555247335e-07	-0.003466304918880059	0.9638314896064661	1.0
f19888	19888	-5.920871245174852e-06	-0.0037863279871815517	0.9585978575685185	1.0
f22765	22765	-1.163854670397804e-06	-0.003811879829849514	0.9607098506683751	1.0
f18641	18641	-8.645519324495308e-07	-0.003821541491918636	0.9599041094894999	1.0
f24290	24290	-1.1927636518154058e-05	-0.003896137815102423	0.9603481963628093	1.0
f17153	17153	-1.0057267822735691e-07	-0.003974494302073159	0.9572005991918378	1.0
f3907	3907	-4.10755230052162e-07	-0.003994669491937191	0.9568046293147102	1.0
f13487	13487	-2.4395770427228713e-05	-0.0040851088275225675	0.9564175801220668	1.0
f27578	27578	-1.8112586343479658e-07	-0.004089597722601267	0.9590381218533345	1.0
f1913	1913	-5.384598209547163e-08	-0.004143680665937136	0.9569004988584451	1.0
f5813	5813	-4.4121342139282126e-07	-0.004163677064847256	0.9562118531729505	1.0
f25457	25457	-1.403356589636597e-06	-0.004180668002616531	0.9583851603300156	1.0
f21776	21776	-7.208162142425916e-08	-0.00429390795648028	0.9575541723352893	1.0
f14253	14253	-2.99125624743167e-08	-0.004397870592776318	0.9520026876063992	1.0
f31067	31067	-6.664216125526773e-07	-0.004460069626534648	0.9536876511216509	1.0
f59	59	-2.5274252016766954e-07	-0.004531338037974114	0.9533817750961063	1.0
f27849	27849	-1.8745974570228972e-06	-0.0045342346853403164	0.9514516530111444	1.0
f12618	12618	-3.4352632051679236e-06	-0.004724974339682166	0.9553082144300462	1.0
f17427	17427	-5.866166071439696e-07	-0.004833477085806972	0.9513075538999055	1.0
f21420	21420	-1.6223445736126792e-06	-0.00492366651994396	0.942841382105214	1.0
f8713	8713	-9.551795217393932e-06	-0.005049021562298084	0.9418493606546147	1.0
f17315	17315	-1.7360627332980874e-06	-0.005134163370367197	0.9465176966333028	1.0
f30431	30431	-3.1002437875306434e-06	-0.005140300540519532	0.9483233869582601	1.0
f5608	5608	-6.525375647278253e-07	-0.005205242627932853	0.9464642866497429	1.0
f30417	30417	-1.7294949255295381e-06	-0.005273074016677262	0.9412145614591019	1.0
f7980	7980	-4.880531411135444e-08	-0.00528009462644787	0.9386286782865358	1.0
f31894	31894	-2.3846128780336013e-08	-0.0053718263123407155	0.9426301956207825	1.0
f26408	26408	-2.878969691753148e-05	-0.0057523595523284775	0.9386177560839218	1.0
f22994	22994	-5.603443292884875e-05	-0.0060463651516983906	0.9330817974427988	1.0
f25985	25985	-5.335665836915892e-06	-0.006077553760457664	0.9413117233479124	1.0
f9379	9379	-1.6173017122278548e-09	-0.006121630286141177	0.9421389187464924	1.0
f793	793	-1.4300539115077947e-05	-0.006170402970886154	0.9372226364468635	1.0
f873	873	-5.500686004025635e-07	-0.006218927988371463	0.9409407869468303	1.0
f22576	22576	-1.0142652675299403e-06	-0.006259916083886953	0.9349326878379052	1.0
f14408	14408	-1.4343607320882503e-06	-0.006314550760075018	0.9322578722010472	1.0
f3571	3571	-8.662995362589639e-07	-0.006327836183233667	0.9304106380310821	1.0
f19498	19498	-0.00012783313704016063	-0.006406606890177662	0.9310766001788302	1.0
f12776	12776	-1.4509337038053261e-05	-0.006453274536959367	0.9313751358927665	1.0
f6134	6134	-4.534320303980334e-06	-0.006472547564737307	0.938657596304219	1.0
f27664	27664	-7.21028896911738e-07	-0.006526854066594364	0.9369247122900645	1.0
f11601	11601	-4.639739321828703e-05	-0.006615946357538549	0.9321837183766319	1.0
f4783	4783	-5.5290701867819734e-08	-0.006703477075465264	0.9308716205875235	1.0
f8016	8016	-6.480269445289756e-08	-0.0068822512998694615	0.9200619502937385	1.0
f26351	26351	-7.960260541744654e-07	-0.006922815382901348	0.9231642630163303	1.0
f3869	3869	-2.9458184579802104e-06	-0.006929841191159214	0.9335497021663277	1.0
f30553	30553	-5.05391161488413e-07	-0.006983724769964399	0.9198141857225275	1.0
f561	561	-1.2861526384074049e-05	-0.007039861379454761	0.9258707800540439	1.0
f14830	14830	-1.1894158540868769e-07	-0.007111502097223435	0.9258814632316016	1.0
f64	64	-3.582709335431362e-08	-0.007238376719384088	0.9316075414290855	1.0
f3397	3397	-1.9590661825160776e-06	-0.007256532362368754	0.9294296776193575	1.0
f9683	9683	-2.3096394285642546e-06	-0.007257264611392033	0.9222110652275405	1.0
f792	792	-6.601599144493254e-07	-0.007259354418156832	0.9301637528965447	1.0
f29163	29163	-4.269544445598638e-07	-0.007275674114347145	0.9304137837375483	1.0
f4073	4073	-1.4667124365899945e-07	-0.007303333881593549	0.9300809066499214	1.0
f17807	17807	-6.885798290226565e-07	-0.007383955552878249	0.9210748792569673	1.0
f31364	31364	-4.084865861799124e-08	-0.007422221578341147	0.9138137924355938	1.0
f14617	14617	-5.626829493211047e-07	-0.007695957555573825	0.9189810035558658	1.0
f664	664	-1.581854314917336e-06	-0.007714548129544778	0.91526311445444	1.0
f6899	6899	-2.0834870264845437e-07	-0.0077200974227847365	0.9240002295973689	1.0
f3664	3664	-4.6886201904482606e-05	-0.007737220413834858	0.9137383758482122	1.0
f17959	17959	-1.871591616383639e-07	-0.007777478804523927	0.9208104862151472	1.0
f13531	13531	-3.8562682113719896e-07	-0.007836827920587229	0.9173095457784173	1.0
f22705	22705	-3.1034794886159405e-06	-0.007923498455337375	0.9205289144481428	1.0
f29831	29831	-3.6558477240855407e-06	-0.007934780169296891	0.9148842506720047	1.0
f9574	9574	-1.5607933131437272e-06	-0.007936727889065544	0.9173126560168486	1.0
f30301	30301	-2.4667355389968345e-07	-0.007973269939902659	0.9188630447620351	1.0
f7728	7728	-1.1214267733258176e-06	-0.007974484955994383	0.916906850841078	1.0
f27426	27426	-1.62730234454496e-05	-0.008000807674760226	0.9178392685732994	1.0
f8052	8052	-2.902343541128698e-07	-0.008214796016022917	0.9105089871901173	1.0
f31339	31339	-5.577994579656023e-07	-0.008216060126903586	0.9185933441813383	1.0
f11866	11866	-1.4689385179951636e-07	-0.008216489865150858	0.9069693415765462	1.0
f7424	7424	-2.485475005385544e-05	-0.008276630105654433	0.9142983330612057	1.0
f19138	19138	-6.074810525160697e-06	-0.00832571925397141	0.9091079509943165	1.0
f4745	4745	-4.032214984736588e-06	-0.008454172153246741	0.9107703110657732	1.0
f19434	19434	-7.757359668957656e-07	-0.008515625772035733	0.9106334070515879	1.0
f13751	13751	-9.780526699997949e-05	-0.00857325553526307	0.9018137239285238	1.0
f27867	27867	-2.1335171003007515e-06	-0.008646436066843725	0.9140258900632118	1.0
f29354	29354	-2.5979983790890254e-06	-0.008654694332756742	0.9081887330997697	1.0
f11734	11734	-9.505249490927576e-06	-0.008660248627660355	0.9138172050510689	1.0
f14782	14782	-1.6289453873854908e-06	-0.008778783200611233	0.9131165714196322	1.0
f9534	9534	-1.1203917383998934e-06	-0.008831127457418002	0.9047013305565474	1.0
f6331	6331	-9.359870274943675e-08	-0.0088605384592327	0.9143278869826383	1.0
f23661	23661	-4.031176222146053e-07	-0.008985972956234248	0.9047446199320398	1.0
f3432	3432	-1.3567719190159372e-05	-0.00899573403031548	0.9044094293687667	1.0
f23255	23255	-3.827509035878986e-05	-0.009385774286441873	0.9006807428789031	1.0
f1972	1972	-3.833529413897051e-07	-0.00944376361919589	0.9031943774183459	1.0
f13014	13014	-1.7508463325842708e-07	-0.009473921328075945	0.8998566312961479	1.0
f29138	29138	-1.757339617495752e-07	-0.009573649070489786	0.9082756601792134	1.0
f31133	31133	-1.0768335117016327e-06	-0.009626355720668577	0.8916499652579096	1.0
f18926	18926	-1.1251960067367936e-05	-0.00963276459539715	0.8967262124591391	1.0
f30492	30492	-1.1260768803147457e-06	-0.00968392772504533	0.8994596666883635	1.0
f1564	1564	-1.3493340600710783e-05	-0.009698124350395033	0.8969703112825986	1.0
f31340	31340	-0.00017665834641129874	-0.009765240358452587	0.893001577917887	1.0
f11226	11226	-1.6589924817181915e-06	-0.009830200652328546	0.8931662407558245	1.0
f7642	7642	-1.0597922379479668e-07	-0.009972890918927616	0.8982578922255507	1.0
f24670	24670	-2.68898288196611e-07	-0.010117672942242476	0.8855378280208627	1.0
f27249	27249	-4.361657449957906e-06	-0.01021433498343408	0.8949402131313423	1.0
f10698	10698	-5.528269809833367e-07	-0.010262215210648006	0.8828613496007637	1.0
f24535	24535	-1.6814597286457323e-07	-0.01032104850312519	0.8849060650562697	1.0
f21268	21268	-5.083740692702382e-07	-0.010588201070271442	0.8855014744148851	1.0
f3467	3467	-2.523714917125354e-07	-0.010627051081543682	0.8937153940039224	1.0
f28789	28789	-4.293021333157013e-06	-0.010736590047431594	0.8948414553135076	1.0
f16097	16097	-8.093617129226622e-07	-0.010835377200237195	0.8883777857254006	1.0
f5695	5695	-1.803140516396168e-06	-0.010893898122699258	0.8847154763102393	1.0
f12657	12657	-4.436101706046538e-05	-0.010987513135860095	0.8899293755980234	1.0
f30165	30165	-0.0001716624290362817	-0.011068401863268887	0.8839862573076663	1.0
f18729	18729	-8.606802396474407e-07	-0.011274031873709407	0.8850227070972225	1.0
f10725	10725	-9.026126054001779e-07	-0.011299931470618287	0.8872687421571364	1.0
f1544	1544	-9.253311255225045e-06	-0.011337488688205423	0.879765442798382	1.0
f3018	3018	-2.150464252323384e-06	-0.01133890615585549	0.8779227947657101	1.0
f25032	25032	-1.5637790833080724e-07	-0.011358001809907666	0.8881133498018012	1.0
f30410	30410	-1.2782478517921875e-06	-0.011672378860078844	0.8751353042953903	1.0
f16759	16759	-7.51112772649712e-06	-0.011672587981732279	0.8822379837255859	1.0
f16368	16368	-1.4609487140447625e-06	-0.011714272717288107	0.8802930495471752	1.0
f13004	13004	-1.325275010684022e-06	-0.011715534869298057	0.8791479934268418	1.0
f18107	18107	-1.078032135492469e-06	-0.011749097582514814	0.8744124221894688	1.0
f22664	22664	-5.310071392002161e-06	-0.011779263120409734	0.8702917797219047	1.0
f25353	25353	-2.110762579231917e-06	-0.011799191014655609	0.8761047670420424	1.0
f4645	4645	-5.321751284624931e-06	-0.012133588404113846	0.8599655113649889	1.0
f15395	15395	-2.6038146092627745e-06	-0.012196866202851375	0.8767425973565205	1.0
f27582	27582	-1.9898623561591046e-05	-0.01226374647910879	0.8731537300893675	1.0
f19464	19464	-3.460754724132156e-07	-0.012376136512338815	0.8676142974955702	1.0
f10573	10573	-2.128381963248137e-06	-0.012409860891567889	0.8682007434637715	1.0
f2	2	-6.410719843668361e-07	-0.01242727838226903	0.870381544407749	1.0
f2375	2375	-5.597457733473208e-05	-0.012518313794944398	0.8610803864323586	1.0
f16413	16413	-8.655567735080488e-08	-0.012565374036298269	0.8641588182611157	1.0
f16464	16464	-5.23791695046683e-05	-0.012710661853769019	0.8720469211487033	1.0
f13325	13325	-1.533570733502697e-07	-0.012734732427400265	0.879984667827177	1.0
f14165	14165	-0.00010517418133533507	-0.012781400431107703	0.8691225122506998	1.0
f23044	23044	-6.838423838647265e-06	-0.012783683704440392	0.8572582466054014	1.0
f341	341	-2.447597169942807e-07	-0.012785855694543102	0.8556778375186274	1.0
f23007	23007	-2.541881794440534e-06	-0.012862243062333504	0.8654475140459655	1.0
f26485	26485	-1.869629260983957e-05	-0.01293674781149211	0.8646427217860856	1.0
f5651	5651	-4.092904826067742e-07	-0.01305465601165491	0.868997514981262	1.0
f14589	14589	-1.2725767335226509e-07	-0.013198466302691916	0.8722808384471927	1.0
f14540	14540	-1.028272796268751e-05	-0.013251142036354295	0.8718070615863986	1.0
f16380	16380	-2.1991910928990811e-07	-0.013339647845689966	0.8743303145132039	1.0
f8022	8022	-0.0001457392153926141	-0.013762034199428884	0.8655689673754918	1.0
f10729	10729	-5.9572401106409024e-05	-0.013847469211330267	0.8624589170171735	1.0
f3215	3215	-6.194037724622443e-08	-0.013855209649945804	0.8560489749525423	1.0
f31807	31807	-1.274735657654147e-06	-0.013967133505880837	0.8588541342803804	1.0
f21747	21747	-1.104913952582577e-05	-0.014013588860565791	0.8598314447926637	1.0
f6601	6601	-1.9974730918544774e-06	-0.014206561663266587	0.8575661639020081	1.0
f28710	28710	-1.377165297326676e-06	-0.014371584303961217	0.8444918315054262	1.0
f32038	32038	-6.569499946768576e-07	-0.01438764191506271	0.8456301655727056	1.0
f6660	6660	-2.1724256350021198e-06	-0.01442328194836615	0.8577389429750232	1.0
f6537	6537	-2.1407484762441513e-05	-0.01482050483681342	0.8480227930498512	1.0
f16078	16078	-1.4249193697913617e-05	-0.014823428242751298	0.8404635706494965	1.0
f20500	20500	-2.787649821906014e-06	-0.014873356105242931	0.8405833783392147	1.0
f9630	9630	-6.067499742672905e-08	-0.014909391533355333	0.8503235694917106	1.0
f9872	9872	-7.89103930934187e-06	-0.014923963835047648	0.8545898806744229	1.0
f15186	15186	-6.054787229677903e-07	-0.015008367036687974	0.8507029612642949	1.0
f17756	17756	-3.0962386988906203e-07	-0.015107507025331727	0.8556291672975527	1.0
f31372	31372	-7.677628488309321e-07	-0.015235251587037714	0.8464911779594636	1.0
f9324	9324	-3.495872343304178e-06	-0.015315194157722907	0.8425741035899891	1.0
f11204	11204	-6.42067186900598e-07	-0.015426703261546812	0.8471733076413139	1.0
f14553	14553	-5.963654968504479e-07	-0.015569758616933356	0.8223615600146931	1.0
f21839	21839	-2.683730148908402e-07	-0.015648863929636405	0.8348155494500742	1.0
f9672	9672	-8.663787492044232e-06	-0.015675148956833484	0.8192064182739497	1.0
f21532	21532	-5.706624914842993e-06	-0.015981025946500756	0.8448946022106748	1.0
f12317	12317	-2.911127829416902e-07	-0.016088727138672352	0.8256555149054906	1.0
f3487	3487	-1.7390498485697167e-06	-0.016102412423719528	0.8258506492979293	1.0
f10955	10955	-4.555394772674795e-06	-0.016152604711365374	0.8390453876445058	1.0
f27400	27400	-2.070122770564767e-06	-0.016290754279334487	0.8318088895596648	1.0
f169	169	-2.1761466957795302e-06	-0.01649163741566791	0.8309165562391799	1.0
f13645	13645	-1.4092899504456515e-05	-0.01654223296815634	0.829598830025454	1.0
f25666	25666	-5.935076676088781e-06	-0.01662703380328472	0.8370901188684113	1.0
f725	725	-2.1763404201020034e-06	-0.016705653369189048	0.8138939345887563	1.0
f9074	9074	-1.305076298096763e-05	-0.016775870621858993	0.8330472866382973	1.0
f8689	8689	-1.0630864595140147e-06	-0.016860479371259104	0.8223616340877092	1.0
f23902	23902	-8.673510475634109e-07	-0.017160519702929478	0.8110343572374823	1.0
f8003	8003	-9.089538473140453e-06	-0.017229374947278088	0.8191572861182268	1.0
f5443	5443	-4.138261363163716e-07	-0.017283210871746137	0.8157922798361215	1.0
f21282	21282	-2.873619068502953e-07	-0.01732123426261206	0.8372869050035957	1.0
f30099	30099	-2.3466473988417304e-06	-0.017636694465732326	0.8265775491629572	1.0
