feature	feature_idx	spearman_log_inv_len	p	q
f1096	1096	-0.1287020241383585	0.0006419185828281209	0.009950041685010343
f26075	26075	-0.12867306508038973	0.0006437453392542523	0.009973639374318364
f9498	9498	0.12866344538789043	0.0006443532225366941	0.009978339506655194
f397	397	-0.12864582164683705	0.0006454682763149281	0.009990885440853834
f788	788	0.1286263552929959	0.0006467019934648749	0.010005255392755912
f21054	21054	0.12860784960165084	0.0006478768555527693	0.010018701653021777
f18869	18869	0.12855940477405522	0.0006509618358353696	0.010060163247121931
f20059	20059	0.12855611120030436	0.0006511720656477544	0.010060163247121931
f18746	18746	-0.1285142551661576	0.0006538492428607525	0.010096763426042007
f25662	25662	-0.12845775771857754	0.0006574791072797369	0.010148033625691201
f24562	24562	-0.12844169464228936	0.0006585145411539903	0.010159229983302239
f28340	28340	-0.12843663157391697	0.0006588412225446726	0.01015948667310298
f3189	3189	0.12839996299312958	0.0006612116598899439	0.010191243495425061
f11342	11342	0.12838195845490583	0.0006623784561296707	0.010204427480233686
f20752	20752	0.12832130906327852	0.0006663229519303021	0.010255552131917397
f27290	27290	-0.12832569430371704	0.0006660370167781675	0.010255552131917397
f22664	22664	-0.12825333019291096	0.0006707700369741595	0.010319151442051295
f7073	7073	-0.12822934014050613	0.0006723459955284616	0.010338542271927091
f21039	21039	-0.12820020333724333	0.000674264674550331	0.010363182390086888
f26521	26521	-0.12817585296678194	0.000675872058510315	0.010383017165150494
f21777	21777	0.12812345247460943	0.000679343111679666	0.010431450367159931
f765	765	-0.1281170204180848	0.0006797703141272516	0.010433121149096851
f12135	12135	-0.1280919313338348	0.0006814390564169607	0.010453836610801015
f14438	14438	-0.12806637215055974	0.0006831429728754954	0.010475072033310358
f24429	24429	0.128008207940226	0.0006870352605452427	0.010529827604090979
f30087	30087	0.1279532991201431	0.0006907285655533482	0.010581483700819128
f20547	20547	0.12793788376012655	0.0006917687468624423	0.010587111896396901
f10553	10553	-0.12793349375126367	0.0006920652368799488	0.010587111896396901
f15458	15458	-0.12793995501668318	0.0006916289003756294	0.010587111896396901
f9897	9897	0.12787739124583541	0.0006958646483342553	0.010635304476033992
f14587	14587	0.12787739124583541	0.0006958646483342553	0.010635304476033992
f30726	30726	0.12786820410812755	0.0006964886659000497	0.010639354774626035
f22220	22220	0.1278639317655118	0.0006967790327864829	0.010639354774626035
f3098	3098	0.12783641122062142	0.0006986521403233894	0.010657412620926083
f20045	20045	0.1278304322229202	0.0006990597007245789	0.010657412620926083
f19090	19090	0.12782745673700857	0.0006992626078793664	0.010657412620926083
f16211	16211	-0.1278369855793463	0.0006986130005689717	0.010657412620926083
f21402	21402	0.1277860450227726	0.0007020922701254643	0.01069556462457983
f12321	12321	-0.12776156790214727	0.0007037697806009715	0.010716137625805127
f11799	11799	-0.1277325421203914	0.0007057638446400066	0.010741509364219106
f8810	8810	0.1277272016549694	0.0007061313034322648	0.010742112604860006
f22801	22801	-0.12771680517804826	0.0007068471576054666	0.010748012835459828
f5260	5260	0.12766361962951425	0.000710519810674091	0.010798846547388039
f15242	15242	0.12765861611714613	0.0007108662301475956	0.01079910274894595
f234	234	-0.1276431688775897	0.0007119367120444824	0.010810353188263948
f18105	18105	-0.12758495405060294	0.0007159843990882729	0.010866779429978938
f2861	2861	-0.12755771120881076	0.000717885917683807	0.010890595254936568
f10525	10525	-0.12755228852037037	0.0007182649732759289	0.010891303398568088
f23353	23353	0.1275420606510396	0.000718980424658795	0.010897109414995096
f3293	3293	0.12750984400965373	0.0007212383365826707	0.01090483482962927
f3006	3006	0.12744639422439477	0.0007257044653760071	0.01090483482962927
f5492	5492	0.12743529634002054	0.000726488256832439	0.01090483482962927
f28449	28449	0.12743502730131137	0.0007265072675114027	0.01090483482962927
f21969	21969	0.12743287499163788	0.0007266593695447797	0.01090483482962927
f1810	1810	0.1274326059529287	0.0007266783843743117	0.01090483482962927
f25609	25609	0.127432516273359	0.0007266847227533153	0.01090483482962927
f25763	25763	0.1274318885163709	0.0007267290928412981	0.01090483482962927
f12270	12270	0.12743072268196443	0.0007268115010958962	0.01090483482962927
f355	355	-0.12743806421958664	0.0007262927010819184	0.01090483482962927
f544	544	-0.12743806421958664	0.0007262927010819184	0.01090483482962927
f1718	1718	-0.12743806421958664	0.0007262927010819184	0.01090483482962927
f6078	6078	-0.12743806421958664	0.0007262927010819184	0.01090483482962927
f16870	16870	-0.12743806421958664	0.0007262927010819184	0.01090483482962927
f17710	17710	-0.12743806421958664	0.0007262927010819184	0.01090483482962927
f19536	19536	-0.12743806421958664	0.0007262927010819184	0.01090483482962927
f22567	22567	-0.12743806421958664	0.0007262927010819184	0.01090483482962927
f25037	25037	-0.12743806421958664	0.0007262927010819184	0.01090483482962927
f27919	27919	-0.12743806421958664	0.0007262927010819184	0.01090483482962927
f27996	27996	-0.12743806421958664	0.0007262927010819184	0.01090483482962927
f18753	18753	-0.12747474669378345	0.0007237056215501455	0.01090483482962927
f2309	2309	-0.12751265998576355	0.0007210407162839855	0.01090483482962927
f31956	31956	-0.12740589615158748	0.0007285684486159397	0.010921194384376538
f24572	24572	-0.12740655310006255	0.0007285219063969029	0.010921194384376538
f3047	3047	0.1273981796531353	0.00072911533857586	0.010924394793988925
f15969	15969	-0.12730929315191494	0.0007354424711080908	0.011014158543542011
f25976	25976	0.1272071126295689	0.0007427787583521092	0.011118946712508869
f15151	15151	0.12717035235944688	0.0007454345938725061	0.01115360765845401
f32096	32096	-0.12714966274117506	0.0007469332334577455	0.011170930257390873
f10541	10541	0.1270917275201188	0.0007511446034877649	0.011228789401043375
f18707	18707	0.12707714539228762	0.0007522080535919318	0.011239559279571555
f12276	12276	0.1270382654844106	0.0007550503227109915	0.011272397324494542
f27062	27062	-0.12703767243425787	0.0007550937538838354	0.011272397324494542
f21771	21771	0.12697877734350863	0.000759418398732783	0.011331795122803202
f23313	23313	0.12697222105797434	0.0007599012412950397	0.011333838814181093
f10741	10741	0.12695648164409082	0.000761061543517108	0.011345980281150407
f13277	13277	-0.12693295451979006	0.0007627990131109363	0.011366711260399799
f19760	19760	-0.1269186648082812	0.0007638560962628709	0.011377289346518979
f3943	3943	-0.12691033395547865	0.0007644729982158836	0.011381304500471638
f19109	19109	-0.12689525580148944	0.0007655907135787076	0.011392768620593593
f321	321	0.12688679373825998	0.0007662186535752727	0.01139693728568068
f17346	17346	0.12688198600048403	0.0007665756314393669	0.011397073634757338
f1001	1001	0.12684841798161792	0.000769072376914556	0.011429008456569691
f26822	26822	-0.12684147850124416	0.0007695894651875536	0.011431508429404241
f9777	9777	0.12678920744975034	0.0007734947512885956	0.011484311740020254
f10247	10247	0.12676901570113353	0.00077500823087915	0.011497970926128306
f12741	12741	-0.12676757252970447	0.0007751165092717721	0.011497970926128306
f5857	5857	0.12674670051651063	0.0007766840642323567	0.011516010595821658
f26526	26526	-0.1267283629263934	0.0007780636987202871	0.011531248882707538
f26745	26745	0.12672264862173685	0.0007784940799574489	0.011532411397850672
f784	784	0.12671708379915533	0.0007789134146619155	0.01153340929581638
f4279	4279	-0.12670193895278725	0.000780055707527378	0.01154510633435281
f20726	20726	-0.12669549011309889	0.0007805425790803637	0.011547096718422283
f3424	3424	0.12660476828031364	0.0007874217543413004	0.011643608324122623
f31688	31688	0.12653580992108948	0.0007926881841961144	0.011716195949363227
f9518	9518	-0.12650845318688786	0.0007947864725008887	0.011741913043692119
f596	596	0.1265023102880784	0.0007952583455013255	0.011743589664437781
f32340	32340	-0.12641898084582895	0.0008016850644231915	0.011833160446405018
f14533	14533	0.12639407399958447	0.0008036153011196269	0.011856310755104878
f25457	25457	0.1263740739832978	0.0008051683814428516	0.011873878273231036
f27228	27228	0.12634969896427617	0.0008070649556697412	0.011896493237690544
f26897	26897	-0.1263368527779331	0.0008080661568637314	0.011905895606164906
f30845	30845	-0.12631836220438045	0.000809509287294885	0.01191644219500395
f13645	13645	-0.12632029608239356	0.0008093582426066424	0.01191644219500395
f31554	31554	0.12629881253577233	0.0008110376717436703	0.011933579895687736
f3828	3828	0.1262904369957195	0.0008116932849320334	0.011935187662256798
f24052	24052	0.12628346203951166	0.0008122396388803913	0.011935187662256798
f12400	12400	-0.12628576965897742	0.0008120588435064295	0.011935187662256798
f27478	27478	0.1262354599563864	0.0008160089256163063	0.01198519967485214
f27107	27107	-0.12622357755957925	0.0008169444690481674	0.011993564678212523
f4567	4567	0.12621006284536168	0.0008180097376119478	0.012003825831647249
f14486	14486	-0.12620426213176103	0.000818467360833535	0.01200516494171588
f30991	30991	0.12615649479459948	0.0008222447884577327	0.012049784091316183
f15267	15267	-0.1261572881352707	0.0008221819197185872	0.012049784091316183
f640	640	-0.12612441342248465	0.0008247908271880891	0.012081692367143185
f14304	14304	-0.12610183770757616	0.0008265868516048327	0.012102590685159589
f9621	9621	0.12605941148528182	0.0008299718935267275	0.012146725773597055
f2128	2128	0.12603527919485902	0.0008319030464447563	0.012169553136563292
f12996	12996	-0.12599435652529017	0.0008351873354354173	0.012212145741877624
f13178	13178	-0.12596702978757196	0.0008373871480425722	0.01223885016371945
f3854	3854	0.12595994053292373	0.0008379587111467434	0.012241743667791568
f27150	27150	0.12595110492587164	0.0008386715773945209	0.01224669797150787
f27994	27994	0.12593638592844678	0.000839860368381628	0.012255295330017398
f30492	30492	0.12593455515994117	0.0008400083407964806	0.012255295330017398
f6985	6985	-0.12586844963543403	0.0008453675332380517	0.012327994360989976
f29232	29232	-0.12580994040452173	0.0008501372722397952	0.012392036537701783
f2308	2308	-0.12576740902118128	0.0008536200975721194	0.012437271390503872
f2937	2937	0.1257336518143462	0.0008563938137087127	0.012472138883380933
f29154	29154	-0.12569341516604524	0.0008597108178715019	0.012514884087078354
f899	899	0.12567556962557327	0.000861185759672947	0.012530788176271372
f17200	17200	0.12567092546782097	0.0008615699851315834	0.012530814590675421
f7399	7399	0.12562991776471155	0.0008649695689811342	0.012574677389695565
f13350	13350	0.1256074681863977	0.0008668359167838622	0.012596221428458357
f25570	25570	-0.1255614737939049	0.0008706713070902278	0.012646346361140329
f9536	9536	0.12552483650670415	0.0008737376527527602	0.01268526158856998
f28792	28792	-0.1255127217776532	0.0008747537869946741	0.012694389766271692
f30960	30960	-0.12546013421110214	0.0008791773039100359	0.012752935765614898
f25927	25927	0.12543124802239244	0.0008816159245562503	0.012781213965218158
f13963	13963	0.1254278064578641	0.0008819068840136187	0.012781213965218158
f5212	5212	-0.12542099011120195	0.0008824834191705742	0.012783915419708832
f18166	18166	0.1254116960979349	0.0008832700802745084	0.01278965708812863
f13898	13898	0.12540277432770927	0.000884025844276785	0.01279494649525693
f6441	6441	0.12531611183792438	0.0008913982209485635	0.012895954483020985
f8049	8049	0.1252617510413289	0.0008960516735543797	0.012957555710074984
f28558	28558	0.125224336408549	0.0008992675248729312	0.012998323006191534
f26789	26789	0.12519552465445616	0.0009017512153505858	0.013028476113142855
f26026	26026	-0.12517635743878064	0.0009034070197969284	0.013046646639359078
f23990	23990	0.1251394950818742	0.0009065993666326036	0.013086981517981126
f7380	7380	-0.12512536059370377	0.0009078262034356114	0.013098920754812027
f7176	7176	-0.125120432359254	0.0009082543222142597	0.013099329942921154
f5239	5239	0.12510152430798435	0.0009098986092456292	0.013117271283660704
f32709	32709	0.1250224417813629	0.0009168056830903921	0.013211032815965685
f26455	26455	-0.12493968047349414	0.0009240859548330591	0.013310087282624035
f30850	30850	0.1249272024903922	0.000925188232320485	0.01331792010770664
f3113	3113	0.12492432461936887	0.0009254426295546881	0.01331792010770664
f25353	25353	-0.1249178301552237	0.0009260169630483495	0.013320335313945705
f8796	8796	0.12488797992291263	0.0009286609886350552	0.013352506922155985
f15634	15634	-0.12486582117660995	0.0009306282420364587	0.013374923787302928
f10840	10840	0.1248338621285823	0.0009334723525120372	0.013409917600663936
f31048	31048	-0.12480537206230051	0.0009360145225623203	0.01344054508121039
f11500	11500	0.12478905959758216	0.0009374729644536569	0.013455590932640135
f19874	19874	-0.12475806178158741	0.0009402501639957287	0.013489543508674273
f9670	9670	0.12475197911611445	0.0009407960224685169	0.013491467861815475
f30662	30662	0.12470851002806321	0.0009447054741533194	0.013541604976839882
f28191	28191	-0.12470251926357635	0.0009452454375727225	0.01354342041905683
f16323	16323	0.12469398252335999	0.0009460153694194507	0.013548527808189055
f6152	6152	0.1246800750204943	0.0009472709339596076	0.013548744637271246
f10872	10872	0.1246800750204943	0.0009472709339596076	0.013548744637271246
f12035	12035	0.1246800750204943	0.0009472709339596076	0.013548744637271246
f27419	27419	-0.12466115984483246	0.0009489810616380638	0.013567282472842964
f1975	1975	-0.124651492766415	0.0009498561670770301	0.01357387129645884
f48	48	0.12463953543436751	0.0009509396279955483	0.013583430571123857
f13923	13923	0.1245743723312393	0.0009568641967796658	0.01365615243905753
f5444	5444	-0.12457447117045072	0.000956855184634177	0.01365615243905753
f968	968	0.12456800750179305	0.0009574447062508349	0.0136584885217359
f548	548	0.1244733762709511	0.000966114109045735	0.013776164980509419
f25921	25921	-0.12446639050080653	0.0009667569594645073	0.013779335383963887
f7825	7825	-0.12445465805208285	0.0009678375022403079	0.013782746316127949
f29073	29073	-0.12445700373711946	0.0009676213785760042	0.013782746316127949
f27694	27694	-0.1244474474722857	0.0009685021405826405	0.01378621987081319
f7174	7174	0.1244033209134694	0.0009725787225923631	0.013832230721313609
f18008	18008	-0.12440737982477629	0.0009722030835755007	0.013832230721313609
f30460	30460	-0.12437324862878668	0.0009753659951880318	0.013865853765866128
f24952	24952	0.12431387491987032	0.0009808907774728542	0.013938347353092146
f27683	27683	-0.12430488680378456	0.000981729646022995	0.013944220650577157
f30337	30337	-0.12427368963317588	0.000984646450546	0.013979590507578566
f8466	8466	-0.1242424494324987	0.0009875752998603166	0.014015100660815441
f13629	13629	0.12420603084787057	0.0009909997959603068	0.01405582579901005
f22626	22626	-0.12420281302397954	0.000991302899826423	0.01405582579901005
f29342	29342	0.12419390378091787	0.0009921425554971107	0.014061646738118218
f19663	19663	-0.12418481305890743	0.0009929999919586078	0.01406771454236907
f26752	26752	0.12417949578726578	0.000993501834029213	0.014068741615155252
f17616	17616	-0.12417245713345894	0.00099416649985741	0.014072072512884495
f14882	14882	-0.12414349923821162	0.0009969053415117785	0.01410474707714074
